Season,Episode,Scene,Character,Line
8,16,0,THE ENGLISH PATIENT,Written by Steve Koren
8,16,3,JERRY,"You know at the movies, they show that little ad for the concession"
8,16,4,ELAINE,Where the cartoon candy's dancing and the Milk Dud's playing the
8,16,5,JERRY,He's wailing on that banjo.
8,16,5,ELAINE,Yeah.
8,16,5,JERRY,I just don't understand the raisinettes.
8,16,5,ELAINE,The sax player?
8,16,5,JERRY,Yeah.
8,16,5,ELAINE,Yeah.
8,16,5,JERRY,"The box of raisinettes runs up to the concession stand, buys another"
8,16,6,ELAINE,So?
8,16,6,JERRY,Box of raisinettes eating another box of raisinettes? It's perverse.
8,16,6,ELAINE,HE's not gonna eat them. He's buying 'em for his Pepsi girlfriend.
8,16,6,JERRY,Why's he dating a Pepsi? They're not having children.
8,16,6,ELAINE,He's a musician.
8,16,6,JERRY,Musicians. Get a real job.
8,16,10,WAITRESS,What d'you want?
8,16,10,GEORGE,"Ah, I've had everything on the menu. Uh, surprise me."
8,16,12,DANIELLE,Neil.
8,16,13,DANIELLE,Neil.
8,16,14,DANIELLE,"Oh, I am sorry. I'm supposed to meet"
8,16,15,GEORGE,Really?
8,16,15,DANIELLE,Yeah.
8,16,15,GEORGE,Like me?
8,16,15,DANIELLE,Uh-huh. Sorry.
8,16,16,GEORGE,Like me? But how?
8,16,18,WAITRESS,Here's your halibut omelette. Surprised?
8,16,18,GEORGE,"Yes, yes, I am."
8,16,21,KRAMER,"Look what I got for you, for your Florida trip. Crazy Shirts was"
8,16,24,KRAMER,Saved a fortune. Look at that. Heyy.
8,16,24,JERRY,"Ohh, 'Number 1 Dad'."
8,16,24,KRAMER,Yeah.
8,16,24,JERRY,"Ooh, and it's in medium. Perfect."
8,16,25,KRAMER,Hey.
8,16,25,GEORGE,Hey.
8,16,25,JERRY,Hey.
8,16,25,GEORGE,Hey. You ready?
8,16,25,JERRY,Almost.
8,16,25,KRAMER,"Okay, look, uh, when you're in Florida, can my cigar guy drop off"
8,16,26,JERRY,"Kramer, I'm helping my parents move into their new condo."
8,16,27,KRAMER,"Aw, c'mon man. Help a brother out."
8,16,27,JERRY,Alright.
8,16,27,KRAMER,Yeahh. I owe you one.
8,16,27,JERRY,We're even.
8,16,29,GEORGE,"Jerry, figure this out. I'm in the coffee shop, and this beautiful"
8,16,30,JERRY,That's a nice four seconds.
8,16,30,GEORGE,I look just like him. I. Me.
8,16,31,JERRY,Maybe he has money.
8,16,31,GEORGE,"Maybe he doesn't. Maybe he and I are exactly the same,"
8,16,32,JERRY,Sometimes you do.
8,16,32,GEORGE,Maybe it's some small thing I could change. Like a moustache. Or
8,16,33,JERRY,Who's she dating? Mr Peanut?
8,16,34,GEORGE,"She could do a lot worse than Mr Peanut, my friend."
8,16,37,BLAINE,"So, what d'you wanna see?"
8,16,37,ELAINE,What about Sack Lunch?
8,16,37,BLAINE,How about The English Patient? It's up
8,16,40,ELAINE,"Oh, c'mon Blaine. I mean, look at the poster for Sack Lunch."
8,16,40,BLAINE,It's a family in a brown paper bag.
8,16,40,ELAINE,Don't you wanna know how they got in there?
8,16,40,BLAINE,No.
8,16,42,ELAINE,Aww. Sold out.
8,16,42,BLAINE,"Oh, two for The English Patient."
8,16,43,ELAINE,"So d'you think they got shrunk down, or is it just a giant sack?"
8,16,46,GEORGE,"Uh, hi. Uhm, remember me? I..I'm the guy who looks like"
8,16,47,DANIELLE,Hi.
8,16,47,GEORGE,"Huh-Hi. Uhm, is Neil here?"
8,16,47,DANIELLE,"Oh, no. He got held up at work."
8,16,47,GEORGE,"Oh, that's too bad. I kinda wanted to meet him, seeing as how we look"
8,16,48,DANIELLE,"Well, you know, you don't look that much like him."
8,16,48,GEORGE,Oh. Course not.
8,16,48,DANIELLE,"No, you're a little taller."
8,16,49,DANIELLE,You look like you're in better shape than Neil. Do you work out?
8,16,49,GEORGE,"Listen, I..I..I don't mean to seem forward..."
8,16,51,GEORGE,...but is there any way that I could possibly have Neil's phone
