Season,Episode,Scene,Character,Line
7,22,0,THE WAIT OUT,Written by Peter Mehlman
7,22,2,JERRY,New hairdo?
7,22,2,ELAINE,Yeah.
7,22,2,JERRY,You look like Brenda Starr.
7,22,2,ELAINE,Is that good?
7,22,2,JERRY,It's better than Dondi.
7,22,3,ELAINE,"Hey, my God, look at that. David and Beth Lookner. You know, I heard a rumor their marriage was a little rocky."
7,22,3,JERRY,Really?
7,22,3,ELAINE,Mm-hmm.
7,22,3,JERRY,"You know, I have a little thing for Beth Lookner."
7,22,3,ELAINE,"Well, I have to admit, I've always thought David was kind of sponge-worthy."
7,22,3,JERRY,Yeah.. I've been waitin' out their marriage for three years.
7,22,3,ELAINE,"Yeah, me too. Well, I've been waiting out two or three marriages, but this is the one I really had my eye on."
7,22,4,GEORGE,"This car out there is taking up, like, three parking spaces."
7,22,5,ELAINE,"Oh, that's mine."
7,22,5,GEORGE,You have a car?
7,22,5,ELAINE,"Well, my friend, Alyse, lent it to me for the week. She's out of town."
7,22,5,JERRY,"You know, I've never seen you drive."
7,22,5,GEORGE,Me either.
7,22,6,BETH,"Jerry? Elaine, Hi!"
7,22,6,ELAINE,"Hi, David!"
7,22,6,JERRY,"Hi, Beth!"
7,22,6,BETH,"Oh, uh, George, this is my husband, David."
7,22,6,GEORGE,"Oh, hi.."
7,22,6,DAVID,"Hello. So, George, uh, you're the one who works for the Yankees, right?"
7,22,6,GEORGE,"Yeah. Why, what do you do?"
7,22,6,DAVID,"Well, I sell insurance, but Beth used to be Don Mattingly's doctor."
7,22,6,GEORGE,Really?
7,22,6,BETH,Mm-hm.
7,22,6,DAVID,Yeah.
7,22,6,GEORGE,"A physician married to a salesman. Well, I gotta tell you, Beth, you coulda done a lot better than him."
7,22,9,KRAMER,Hey!
7,22,9,JERRY,"Hey. Hey, Mickey. What's going on?"
7,22,9,MICKEY,I'm very nervous. I'm auditioning to be in the Actor's Studio tonight.
7,22,9,JERRY,Really?
7,22,9,KRAMER,"It's a method, Jerry. It's intense."
7,22,9,MICKEY,Kramer's going to be my scene partner.
7,22,9,JERRY,Kramer?
7,22,9,MICKEY,"He doesn't have to say anything, he just has to sit there. I'm playing a detective."
7,22,9,KRAMER,"Yeah, and I'm playing a business man accused of murder."
7,22,9,JERRY,"Ohh boy. Well, I gotta meet Elaine and run some errands. So.."
7,22,9,KRAMER,"Yeah.. look at this, Mickey. These pants are fallin' apart, huh?"
7,22,9,JERRY,"You know, when I first met you, Kramer, you used to wear jeans all the time."
7,22,9,KRAMER,"Yeah, well, I was a different man then."
7,22,9,JERRY,With a different body.
7,22,9,KRAMER,"Hey, I got the body of a.. taught, pre-teen, Swedish boy."
7,22,10,JERRY,"Ehh, I dunno.."
7,22,10,KRAMER,"Now, what are you thinkin'? You think that I'm not able to wear jeans anymore? Is that what you're sayin'? Because if that's what you're"
7,22,14,ELAINE,"God, it is so great to drive again. I miss it so much! How about a left turn signal, ya moron?!"
7,22,15,JERRY,I'm so nauseous. She's the worst driver.
7,22,15,ELAINE,"You know what? On my first road test, I hit a dog. I think it was a golden retriever. No, no, no, it was a - it was a yellow lab. (Picks"
7,22,16,MAN,Hey!
7,22,16,JERRY,I'm so car sick. I'm gonna vomit!
7,22,17,ELAINE,"Oh my God! Jerry! My friend, Kim called - David and Beth got separated last night!"
7,22,17,JERRY,Huh?
7,22,17,ELAINE,They're gettin' divorced!
7,22,19,ELAINE,"So, now, what is our move? What do we do?"
7,22,19,JERRY,"I don't know, but we don't have much time."
7,22,19,ELAINE,Mm.
7,22,19,JERRY,The city's probably teeming with people who've been waiting out that marriage.
7,22,19,ELAINE,Right.
