Season,Episode,Scene,Character,Line
8,11,0,THE MONEY,Written by Peter Mehlman
8,11,3,KRAMER,"Well, that was alright, huh?"
8,11,3,EMILY,Yeah.
8,11,3,KRAMER,"Well, um, goodnight."
8,11,3,EMILY,Goodnight.
8,11,6,THE CLOCK READS 3,"31. Kramer is lying on his back, sleeping. Beside him,"
8,11,10,KRAMER,Look at this.
8,11,14,THE CLOCK READS 5,11. A wide awake Kramer is right over to the edge of the
8,11,20,HELEN,"Jerry, we can only stay four days."
8,11,20,JERRY,"Well, I'm upset, but we'll make the most of it."
8,11,21,MORTY,"Helen, did you pack my travel gym?"
8,11,21,HELEN,"Yes. Oh, your father bought a exercise device off the"
8,11,22,MORTY,"Only twenty-five minutes a day, and you can attach it to any"
8,11,23,JERRY,"Huh. So, I guess your travel miles are about to expire."
8,11,25,HELEN,"Well, actually, Jerry, we wanted to talk to you about something."
8,11,26,JERRY,Am I finally getting a baby brother?
8,11,26,HELEN,"Jerry, be serious."
8,11,26,MORTY,How would you feel if we sold the Cadillac?
8,11,26,JERRY,What? The Cadillac I bought for you?
8,11,26,MORTY,"It's too much car, Jerry."
8,11,26,JERRY,"Aw, c'mon, you love that car. What about the Northstar system?"
8,11,26,MORTY,I don't think we even use it.
8,11,26,JERRY,"Well, it's a gift and I want you to keep it."
8,11,26,HELEN,We already sold it.
8,11,26,JERRY,Wh..why didn't you tell me before you sold it?
8,11,26,MORTY,"Because we had a buyer, and we couldn't get a free flight until now."
8,11,26,HELEN,"Well, we could, but we wanted the bulkhead."
8,11,26,JERRY,Ugh.
8,11,27,KRAMER,"Man, that Emily is wearing me out."
8,11,27,JERRY,Kramer.
8,11,27,KRAMER,"No, no, no. It's not the sex, Jerry."
8,11,28,HELEN,Hi Kramer.
8,11,28,MORTY,Hiya Kramer.
8,11,28,JERRY,We're in the middle of a discussion here.
8,11,28,KRAMER,Oh yeah? What about?
8,11,28,HELEN,Jerry's upset we sold the Cadillac.
8,11,28,KRAMER,What'd you get for it?
8,11,28,MORTY,Jack Klompus gave us six grand.
8,11,29,JERRY,You sold my Cadillac to Jack Klompus?
8,11,30,MORTY,And we want you to have the
8,11,31,JERRY,I don't need the money.
8,11,31,MORTY,What're you talking about? You had a cheque bounce at the bodega.
8,11,31,JERRY,"Oh, is that what this is all about?! I bounce a cheque and"
8,11,32,HELEN,"Well, also, Jerry, we read an article in the Sun Sentinel. (digs in"
8,11,35,KRAMER,"Yeah, that def jam is a force."
8,11,35,HELEN,"Jerry, you know, I hear wonderful things about Bloomingdales'"
8,11,36,JERRY,Oh my god.
8,11,36,KRAMER,"Y'know you've given this comedy thing your best shot. Yeah, you had"
8,11,42,GEORGE,"Uh, excuse me. Uh, pound of Arabian mocha java, please."
8,11,43,ELAINE,"So, you understand how my Peterman stock options are gonna work?"
8,11,43,GEORGE,I'm going to the bathroom.
8,11,44,ELAINE,"Just, very interesting."
8,11,44,JERRY,"Yeah, when it's your money, it's fascinating."
8,11,45,COUNTERPERSON,Arabian mocha java?
8,11,45,ELAINE,"Mmm. Oh, um, I got it."
8,11,46,JERRY,That Arabian is strong coffee.
8,11,46,ELAINE,It's PLO blend.
8,11,47,ELAINE,"Ohh, I got your coffee."
8,11,48,GEORGE,"Oh Oh, here, lemme uh..."
8,11,48,ELAINE,"Nah, nah, it's on me. Aww, man."
8,11,50,GEORGE,Yeah.
8,11,50,ELAINE,Bye.
8,11,50,GEORGE,Mmm.
8,11,52,GEORGE,You see what just happened here?
8,11,52,JERRY,What?
8,11,52,GEORGE,She treated me to the Arabian mocha java.
8,11,52,JERRY,And you misinterpret this how?
8,11,52,GEORGE,She's stickin' it to me that she makes more money than me.
8,11,52,JERRY,"I'm sure she was just being nice, buying you the coffee."
8,11,52,GEORGE,"No, not nice. She's stickin' it to me."
8,11,52,JERRY,You're crazy.
8,11,52,GEORGE,"Stickin' it to me, Jerry."
8,11,52,JERRY,George.
8,11,52,GEORGE,Stickin' it!
8,11,55,GEORGE,So you're buying the car back for your parents?
8,11,55,JERRY,I'm flying down to Florida tomorrow.
8,11,55,GEORGE,Your parents'll never let you do it.
8,11,55,JERRY,They lied to me about selling the car. I'll lie to them about buying
8,11,56,GEORGE,What kind of money you think your parents have?
8,11,56,JERRY,Excuse me?
8,11,56,GEORGE,I bet they have more money than mine.
8,11,56,JERRY,"Come on, your parents have money."
8,11,56,GEORGE,You think?
8,11,56,JERRY,When did they ever spend any money?
8,11,56,GEORGE,Never.
8,11,56,JERRY,What are their living expenses?
8,11,56,GEORGE,Nothing.
8,11,56,JERRY,Where do they ever go on vacation?
8,11,56,GEORGE,Nowhere.
8,11,57,GEORGE,How much money d'you think they have?
8,11,57,JERRY,Few hundred grand?
8,11,57,GEORGE,You're saying I stand to inherit three hundred thousand
8,11,58,JERRY,Course you may not see it for twenty years.
8,11,58,GEORGE,Twenty years? That long?
8,11,58,JERRY,Does your father still eat bacon and eggs every day?
8,11,58,GEORGE,"Fortunately, yes."
8,11,58,JERRY,How's your family history?
8,11,58,GEORGE,I have an aunt that died at seven.
8,11,58,JERRY,Really?
8,11,58,GEORGE,Aunt Baby.
8,11,61,KRAMER,"Elaine. Uh, you got a moment?"
8,11,61,ELAINE,"Yeah, Kramer, come on in."
8,11,61,KRAMER,
8,11,62,ELAINE,Oh-kay.
8,11,62,KRAMER,"You know, after I have sex with Emily, uh, I"
8,11,63,ELAINE,Ah.
8,11,63,KRAMER,"Yeah, because she's throwing off my whole sleep. She's got the jimmy"
8,11,64,ELAINE,Jimmy legs?
8,11,65,KRAMER,Jimmy leg.
8,11,65,ELAINE,Ohh.
8,11,65,KRAMER,"So, uh, well, maybe I should just be honest with her, huh?"
8,11,65,ELAINE,"Tell her after sex, you just want her outta there?"
8,11,65,KRAMER,"Well, I'd say it nicely."
8,11,65,ELAINE,I don't think so.
