Season,Episode,Scene,Character,Line
7,17,0,THE FRIARS CLUB,Written by David Mandel
7,17,1,JERRY,"The other thing I love is when you're in the middle of a dream, and the alarm goes off. You incorporate the sound of the alarm into the dream, so you can keep sleeping. And you'll make any adjustment in the dream to do it. I was with Marie Antoinette in a dream last night, and she was on the guillotine, the blade came down, her head fell into the basket, it rolled over and she started singing Neil Diamond's 'Solitary Man'. And, I thought, ""That is not my alarm going off. This is actually happening."""
7,17,4,GEORGE,June. It's June.
7,17,6,GEORGE,Hey!
7,17,8,GEORGE,It's June.
7,17,10,GEORGE,"June, June, June."
7,17,11,GEORGE,"Hey, he-hah. It's June, June."
7,17,13,GEORGE,It's Juu-uu-une! Hey hay. Yes.
7,17,15,GEORGE,I love Juu-uuu-uu-uune!
7,17,20,GEORGE,"June. Juune, baby!"
7,17,20,JERRY,What?
7,17,20,GEORGE,The catering hall screwed up. The wedding is delayed until June. It's
7,17,21,JERRY,Dead man walking.
7,17,21,GEORGE,Ha-ha-hah. This is my lucky
7,17,22,JERRY,"Well, one outta twenty thousand. That's not bad."
7,17,22,GEORGE,"Yeah. Hey, wait a second, you know, good news for you too. Susan's"
7,17,23,JERRY,She did?
7,17,23,GEORGE,Yeah.
7,17,23,JERRY,So? Wheels?
7,17,23,GEORGE,In motion. The wheels are in motion.
7,17,23,JERRY,Beautiful.
7,17,23,GEORGE,"Aah, hey. If this works out, forget about it."
7,17,25,JERRY,"So, set it up. You know what, we could have dinner at the Friars Club."
7,17,25,GEORGE,The Friars Club?
7,17,25,JERRY,"Yeah, I'm thinking of joining. Pat Cooper said he would put me up for"
7,17,27,KRAMER,"Hey everybody. Listen, uh, do me a favour, will you? I got"
7,17,29,JERRY,Catnap?
7,17,29,KRAMER,"No, no, no, no. This is evolutionary. I been reading this"
7,17,30,JERRY,That must be some book.
7,17,30,KRAMER,"Yeah, well, turns out that the master slept only twenty minutes every"
7,17,33,JERRY,Just imagine how much more you'll accomplish.
7,17,33,KRAMER,"Oh, I got a lot of things in the hopper, buddy."
7,17,34,JERRY,I didn't know you had a hopper.
7,17,34,KRAMER,"Oh, I got a hopper. A big hopper."
7,17,38,PETERMAN,"Alright, people, I'd like to begin with a hearty hail and well-met"
7,17,41,BOB,Thanks. Hi everybody.
7,17,41,PETERMAN,"Bob, we have a little baptism by fire for you, so to speak."
7,17,42,ELAINE,Poor bastard.
7,17,42,PETERMAN,I want you to handle all the fact-checking and the
7,17,44,BOB,"Ah, could you repeat that?"
7,17,44,PETERMAN,Why don't you handle all the copy-editing?
7,17,45,BOB,I..I'm sorry. What?
7,17,45,PETERMAN,Copy-editing!
7,17,46,PETERMAN,"Eh, never mind. Elaine, you do it."
7,17,51,JERRY,"Hi, I'm Jerry Seinfeld. Pat Cooper made a reservation for me."
7,17,51,MAITRE D',"Yes, Mr Seinfeld, but uhm, all gentlemen are required to wear"
7,17,52,JERRY,"Oh, I'm sorry."
7,17,52,HALLIE,How embarrassing this must be for you.
7,17,52,JERRY,You just bought your own dinner.
7,17,53,MAITRE D',"No problem. Please, follow me."
7,17,54,JERRY,'Scuse me.
7,17,54,GEORGE,Ho ho. Funny. Isn't he funny? Funny guy. Ha ha ha.
7,17,55,GEORGE,Friars.
7,17,56,JERRY,"Hey, not bad. I kinda like this little thing here."
7,17,58,MAITRE D',This way please.
7,17,58,GEORGE,"Hup, here we go. Here we go."
7,17,64,GEORGE,"Ah, c'mon! I'm telling you, I can coach for the NFL. It's"
7,17,66,SUSAN,"Mmm, mm, mm. Hallie taste this fish."
7,17,68,JERRY,That might be the stupidest thing you've ever said.
7,17,68,GEORGE,"Oh, get outta here."
7,17,68,JERRY,"I mean, come on. No, the stupidest"
7,17,70,HALLIE,"Mmm, it is good."
7,17,70,SUSAN,What do you think about having fish for the wedding?
7,17,70,GEORGE,"You watch the old videos. I'm telling you,"
7,17,71,HALLIE,Oh. Remember wedding?
7,17,71,JERRY,"Oh, come on."
7,17,71,GEORGE,Look...
7,17,71,JERRY,Alright.
7,17,74,JERRY,This is nice.
7,17,75,KRAMER,"Yeah, morning."
7,17,75,JERRY,Morning?
7,17,77,KRAMER,"Yeah, what time is it?"
7,17,77,JERRY,Ten-thirty.
7,17,77,KRAMER,"Ah, see. I got the whole night"
7,17,80,JERRY,"Ohh, I don't believe this. I forgot to give it back. It"
7,17,82,KRAMER,"Yeah, I like that crest. Alright,"
7,17,83,JERRY,Breakfast?
7,17,83,KRAMER,Oh yeah. Most important meal of the day.
7,17,83,JERRY,So this Da Vinci sleep is working out?
7,17,83,KRAMER,"Oh, I'm percolating, Jerry. I'm telling you, I have"
7,17,86,JERRY,What d'you call it?
7,17,86,KRAMER,
7,17,86,JERRY,I think you need more sleep.
7,17,86,KRAMER,Ahh.
7,17,87,JERRY,"So, how'd your date work out with the mysterious Connie?"
7,17,88,KRAMER,"I am telling you, this woman is strange. She never wants to leave the"
7,17,89,JERRY,"Oh, now you're being ridiculous."
7,17,89,KRAMER,"He he, yeah."
7,17,90,JERRY,No milk?
7,17,90,KRAMER,"Oh, I'll be back."
7,17,99,KRAMER,Jerry.
7,17,100,KRAMER,Hey Jerry.
7,17,101,KRAMER,C'mon buddy.
7,17,102,JERRY,Kramer!
7,17,102,KRAMER,You awake?
7,17,102,JERRY,Wha..? What time is it?
7,17,102,KRAMER,W...It's four.
7,17,102,JERRY,Four in the morning?!
7,17,102,KRAMER,Yeah.
7,17,102,JERRY,"Well, what's wrong with you?"
7,17,102,KRAMER,"I'm bored. I got all this free time on my hands, I dunno what to do."
7,17,103,JERRY,No. Would you just get out?
7,17,103,KRAMER,You wanna rent a movie?
7,17,103,JERRY,No!
7,17,103,KRAMER,"Well, what am I gonna do?"
7,17,106,JERRY,Ready for lunch?
7,17,106,ELAINE,"I'm stuck here, editing the stupid catalogue, because of"
7,17,109,ELAINE,"Listen, there is something really suspicious about this guy. Every"
7,17,111,JERRY,You think he's faking?
7,17,111,ELAINE,"I don't know. But I'd like to try that earpiece on, see if it's real."
7,17,112,BOB,"Hey Elaine. Oh, you have a friend."
7,17,113,BOB,Just wanted to say hi.
7,17,114,ELAINE,"Bob, you know what? I'm kinda swamped here. You think you could give"
7,17,115,BOB,I..I'm sorry. What?
7,17,116,ELAINE,I'm kind of swamped.
7,17,117,BOB,Thank you. I'm having lunch with Mr P. I better get going.
7,17,118,ELAINE,"Did you see that? Did you see that, Jerry?"
7,17,118,JERRY,That was him?
7,17,118,ELAINE,Yes.
7,17,118,JERRY,Somehow I thought he'd be taller.
7,17,118,ELAINE,"Alright, listen, we'll have to do this again some other time, okay? I"
7,17,119,JERRY,"Alright, I'll see you later."
7,17,120,ELAINE,Alright.
7,17,124,JERRY,"Hey, Bob."
7,17,125,JERRY,Bob.
7,17,126,JERRY,"Hey, Bobby, over here."
7,17,127,JERRY,"Bob. Oh, Bob."
7,17,128,JERRY,Bob!
7,17,131,BOB,Hi.
7,17,134,JERRY,Elaine.
7,17,135,ELAINE,
7,17,135,JERRY,I was just in the bathroom.
7,17,135,ELAINE,"Okay, Jerry, please, please. I'm really"
7,17,136,JERRY,"No, no, no. I was just in the bathroom with that Bob guy."
7,17,136,ELAINE,So what?
7,17,136,JERRY,"No, I kinda tried to test his hearing."
7,17,137,ELAINE,Get out! What'd you do?
7,17,137,JERRY,"Well, I kinda snuck up behind him at the urinal and tried to see if he"
7,17,138,ELAINE,And?
7,17,138,JERRY,"Well, he flinched, sort of."
7,17,138,ELAINE,"What d'you mean, sort of? What'd he do?"
7,17,138,JERRY,"Well, he kinda moved his head, you know. It mighta been on the zip up,"
7,17,139,ELAINE,So you don't know anything?
7,17,139,JERRY,"Actually, no."
7,17,139,ELAINE,"Alright, good job."
7,17,139,JERRY,Right.
7,17,142,JERRY,Come in.
7,17,145,GEORGE,"Last night, huh? Was that something, or was that"
7,17,146,JERRY,That was something.
7,17,146,GEORGE,"Ah. She's great, isn't she?"
7,17,146,JERRY,Fantastic. Fantastic woman.
7,17,146,GEORGE,I told you.
7,17,146,JERRY,I'm nuts about her.
7,17,146,GEORGE,You think she could be an 'it'? Could she be an 'it'?
7,17,146,JERRY,She could be an 'it'.
7,17,146,GEORGE,We might have an 'it'!
7,17,146,JERRY,She's got 'it' written all over her.
7,17,146,GEORGE,"She's got everything, right? She's"
7,17,147,JERRY,"Well, I dunno. I didn't really talk to her."
7,17,147,GEORGE,"Well, she's smart. You take my word for it."
7,17,147,JERRY,Whatever.
7,17,147,GEORGE,Hehee. W..we could be like the Gatsbys. Didn't they always
7,17,148,JERRY,That doesn't sound right.
7,17,148,GEORGE,"No. So, tonight she's got tickets for that show she's been working"
7,17,149,JERRY,Flying Sandos. Beautiful.
7,17,149,GEORGE,"Great. Seven-thirty, alright?"
7,17,149,JERRY,Walk me down to the Friars.
7,17,150,GEORGE,"Sure. So, uh, Jerry, there's an empty apartment in my building. If"
7,17,152,JERRY,It's not here.
7,17,152,GEORGE,What?
7,17,152,JERRY,"Th..the jacket, it's not here. It's gotta be here somewhere."
7,17,153,KRAMER,"Oh, boy."
7,17,154,JERRY,Thanks for that four a.m. wakeup call last night.
7,17,155,KRAMER,"Oh, the one with the crest."
7,17,155,JERRY,Yeah.
7,17,155,JERRY,"Oh, well, that's at the cleaners."
7,17,155,JERRY,The cleaners? How did it get there?
7,17,155,KRAMER,"Well, I, uh, I borrowed it last night and it got a little dirty."
7,17,155,JERRY,Great.
7,17,155,KRAMER,Somehow I dozed off and woke up in a pile of
7,17,156,JERRY,Somehow? You've had an hour and twenty minutes sleep in three days!
7,17,156,KRAMER,"Well, so, look, the cleaner said you could pick it up tonight at six."
7,17,156,JERRY,Alright. I just hope I can get it to the Friars Club before the show.
7,17,156,GEORGE,Won't be a problem...
7,17,158,JERRY,Hey.
7,17,159,JERRY,Hey!!
7,17,160,KRAMER,"Watch out, boy."
7,17,163,ELAINE,"Can you give us a hand with some of these boxes, Bob?"
7,17,165,ELAINE,Bob!
7,17,167,ELAINE,"I want you so bad, Bob. You turn me on..."
7,17,169,ELAINE,...so much. You're so damn...sexy.
7,17,170,ELAINE,Ohh. I'm starting to unbutton.
7,17,171,ELAINE,Anything getting through? Bob?
7,17,177,HALLIE,"Well, they perform all over. Europe mostly."
7,17,177,GEORGE,"A-ha, huh. tours."
7,17,177,HALLIE,Yeah.
7,17,178,JERRY,"Sorry, sorry I'm late."
7,17,178,GEORGE/SUSAN,Hey!
7,17,178,SUSAN,Jerry.
7,17,178,GEORGE,"Isn't that the uh, Friars Club jacket?"
7,17,179,JERRY,"Yeah, it wasn't ready on time. I have to return it after the show."
7,17,179,GEORGE,"Sure, sure, sure, sure. How about"
7,17,180,JERRY,"Yeah. Well, let's hope this evening turns out a little better."
7,17,185,KRAMER,"So, uhm, are you sure you don't wanna go to the movies?"
7,17,185,CONNIE,"Mmm, no, Cosmo. I like just being here with you."
7,17,185,KRAMER,"Oh, it's uh, it's a bold adventure."
7,17,186,KRAMER,"Ooh. Well, this is uh, risky business, huh? I'm all a-twitter."
7,17,194,SANDOS BROTHER 1,How would you kind people like to lend a hand with our next
7,17,195,JERRY,I don't think so.
7,17,195,SANDOS BROTHER 1,"Please, take off your jacket."
7,17,195,JERRY,My jacket?
7,17,195,SANDOS BROTHER 1,"Yes, the jacket. What do you say,"
7,17,197,SANDOS BROTHER 1,Can't argue with that.
7,17,197,HALLIE,C'mon.
7,17,197,SUSAN,"Do it. Come on, Jerry."
7,17,197,GEORGE,Give him the jacket.
7,17,197,JERRY,Alright.
7,17,199,SANDOS BROTHER 1,"And now, we say the magic word."
7,17,206,CONNIE,"Oh Cosmo. Mm-mmm, Cosmo. Oh Cosmo."
7,17,207,CONNIE,"Uh, honey, can you move a little, this hurts."
7,17,208,CONNIE,Cosmo?
7,17,209,CONNIE,"Oh my god. Cosmo, wake up!"
7,17,210,CONNIE,Cosmo?
7,17,212,CONNIE,Oh my god! He's dead! He's dead.
7,17,215,CONNIE,"Yeah, Tommy, this is Connie. You gotta help me. Some guy"
7,17,219,GEORGE,This is very exciting. The inner sanctum.
7,17,221,JERRY,Hi. I..I was in the audience earlier. You threw my jacket down. I just
7,17,222,SANDOS BROTHER 2,Jacket? What jacket?
7,17,222,JERRY,I had a jacket with a crest on it. You came into the
7,17,223,SANDOS BROTHER 2,A..are you sure it was me?
7,17,223,JERRY,"Well, it was either you or one of your brothers."
7,17,225,SANDOS BROTHER 2,"Well, two of them have left already."
7,17,229,SANDOS BROTHER 2,No.
7,17,229,JERRY,It doesn't even belong to me. It belongs to the Friars Club.
7,17,229,SANDOS BROTHER 2,Sorry.
7,17,230,HALLIE,"Jerry, I'm sure it'll turn up."
7,17,230,JERRY,I'm sure it won't.
7,17,230,HALLIE,Don't worry. I'll get the jacket back.
7,17,230,GEORGE,"Alright, there you go. She's gonna get the jacket back."
7,17,231,JERRY,"No, I'm a little tired. I think I'll go home."
7,17,231,SUSAN,"Aww, that's too bad."
7,17,231,GEORGE,Really?
7,17,231,JERRY,"Yeah, we'll do it another time."
7,17,231,SUSAN,"George, we'll go."
7,17,238,GEORGE,
7,17,238,SUSAN,"Oh, I can get you shoelaces tomorrow."
7,17,238,GEORGE,Okay.
7,17,238,SUSAN,"So, what colour?"
7,17,238,GEORGE,Brown.
7,17,239,GEORGE,Maybe a black.
7,17,239,SUSAN,Mmm.
7,17,240,WAITRESS,More coffee?
7,17,240,GEORGE,No! Check! Please.
7,17,246,JERRY,That nut is always up to something.
7,17,263,KRAMER,
7,17,268,PETERMAN,"Elaine. I think I've been working you a little too hard, lately."
7,17,269,ELAINE,Oh.
7,17,269,PETERMAN,"So, I have two tickets for you to the"
7,17,270,ELAINE,Ah.
7,17,270,PETERMAN,It is a real hoot.
7,17,270,ELAINE,"Well, thank you Mr Peterman."
7,17,270,PETERMAN,"Ah, the tickets are for tonight. So you and Bob can knock off a"
7,17,272,ELAINE,"Mr Peterman, you..."
7,17,272,PETERMAN,"There's no need to deny it, Elaine. I heard every"
7,17,274,PETERMAN,And I know you wouldn't be just having fun with his handicap.
7,17,275,ELAINE,"Of course, Mr Peterman."
7,17,277,JERRY,"Tell 'em I'll come down and talk to 'em. Okay, bye. (to"
7,17,281,JERRY,Wh..what kinda show is that Sandos Brothers? They take
7,17,282,GEORGE,"It's a little unusual. So, uh, Susan and I were thinking, uh, dinner"
7,17,283,JERRY,"Uhh, I don't think so."
7,17,283,GEORGE,Why not?
7,17,283,JERRY,"Ah, I'm a little turned off."
7,17,283,GEORGE,"C'mon, what're you talking about?"
7,17,283,JERRY,"Ahh, I'm, I'm kinda soured."
7,17,283,GEORGE,You're soured?
7,17,283,JERRY,"Yeah, I'm soured."
7,17,283,GEORGE,Don't be soured.
7,17,283,JERRY,I'm sorry. I'm soured.
7,17,283,GEORGE,What're you kidding me? We were all getting along so well.
7,17,284,JERRY,"Well, you know, frankly, I don't think she was too concerned about my"
7,17,285,GEORGE,What're you talking about?! She's very concerned! She said
7,17,286,JERRY,"Yeah, we'll see."
7,17,286,GEORGE,"Because if she gets it back, then you'll have no reason"
7,17,287,JERRY,I'll try and de-sour.
7,17,287,GEORGE,"Oh, that's not good enough! You don't try and de-sour."
7,17,288,JERRY,I'll try! I'll try and de-sour and sweeten.
7,17,288,GEORGE,I wanna get it back when we were the Gatsbys.
7,17,288,JERRY,I still don't know what that means.
7,17,288,GEORGE,"Yeah, well."
7,17,289,KRAMER,God.
7,17,289,JERRY,Oh god! What happened to you?!
7,17,289,KRAMER,She tried to kill me Jerry!
7,17,289,JERRY,Who?
7,17,289,KRAMER,Connie!
7,17,289,JERRY,What'd she do?
7,17,289,KRAMER,I don't know! But I woke up in the Hudson river
7,17,291,JERRY,Why would she try and kill you?
7,17,291,KRAMER,"Well, isn't it obvious? She doesn't want anybody else to"
7,17,293,KRAMER,Gah!
7,17,297,JERRY,"Hey, there's uncle Milty."
7,17,297,GEORGE,"Yeah, it is."
7,17,297,JERRY,And there's David Steinberg.
7,17,297,GEORGE,"The comedian, or the manager?"
7,17,297,JERRY,The manager.
7,17,298,JERRY,"Hey, there's Pat. Hey, Pat."
7,17,298,PAT,"Hey, Jerry. What the hell went wrong? What's the matter with you? Are"
7,17,299,JERRY,I forgot to take it off.
7,17,299,PAT,"You forgot to take it off? Oh, you go into a department store,"
7,17,301,JERRY,I'm sorry.
7,17,301,PAT,Where's the jacket?
7,17,301,JERRY,"Well, one of the gypsies took it."
7,17,301,PAT,"Aww, the gypsies took it! Of course, New York has a lot of"
7,17,302,GEORGE,"Well, it's true. I saw it."
7,17,302,PAT,"Excuse me, are you an entertainer? Are you in showbusiness?"
7,17,302,GEORGE,"No, I uh..."
7,17,302,PAT,"Then what am I talking to you for? Jerry,"
7,17,303,JERRY,Alright.
7,17,305,GEORGE,"Wait a minute, wait a minute."
