Season,Episode,Scene,Character,Line
3,20,0,THE LETTER,Written by Larry David
3,20,1,NINA,"Kramer, would you hold still? I can't do this if you keep"
3,20,2,KRAMER,You sure you don't want me to take my clothes off? I'll do it!
3,20,2,NINA,"No, that's the last thing in the world I want you to do."
3,20,2,KRAMER,"Well, why don't you take your clothes off?"
3,20,2,NINA,I don't know... I don't think Jerry would like that.
3,20,2,KRAMER,"Well, it'd be our little secret."
3,20,3,GEORGE,Button fly!
3,20,5,JERRY,I like the button fly.
3,20,5,GEORGE,What?
3,20,5,JERRY,That is one place on my wardrobe I do not need sharp interlocking
3,20,7,GEORGE,Nothing.
3,20,7,JERRY,"I have to go meet Nina. Want to come up to her lot, check out her"
3,20,8,GEORGE,I don't get art.
3,20,8,JERRY,There's nothing to get.
3,20,8,GEORGE,"Well, it always has to be explained to me, and then I have to have"
3,20,9,JERRY,She does a lot of abstract stuff. In fact she's painting Kramer
3,20,10,GEORGE,What for?
3,20,10,JERRY,She sees something in him.
3,20,10,GEORGE,"So do I, but I wouldn't hang it on a wall."
3,20,11,KRAMER,"Are you getting the eyes? 'Cause they're brown. Or, really,"
3,20,12,NINA,Tell me about Elaine.
3,20,12,KRAMER,"She and Jerry were a big thing, like Abe Lincoln and Mary Todd."
3,20,12,NINA,"But, they're still friends."
3,20,12,KRAMER,"Oh yeah, they're like this ."
3,20,12,NINA,Don't you think that's strange?
3,20,12,KRAMER,"Why, what's the difference?"
3,20,12,NINA,"Well, are you still friends with any of your ex-girlfriends?"
3,20,12,KRAMER,"Well, you know... I, uh... have many relationships."
3,20,13,GEORGE,"You know, I'm a little nervous."
3,20,13,JERRY,Why?
3,20,13,GEORGE,"Well, you know... the friend meeting the new woman. I feel like I'm"
3,20,14,JERRY,I don't know how long this is gonna last.
3,20,14,GEORGE,Really? I thought you liked her.
3,20,14,JERRY,I do... she's got like a jealousy thing. She doesn't like me having
3,20,15,GEORGE,"You know, it's a miracle you're not married. Hey, I'm not"
3,20,17,JERRY,"Hi, Nina. This is my friend George."
3,20,17,NINA,"How nice to meet you, I've heard a lot about you."
3,20,17,JERRY,"Hey, look at this guy!"
3,20,17,KRAMER,Yeah!
3,20,17,JERRY,I brought George up to see some of your paintings.
3,20,17,NINA,"Oh, are you interested?"
3,20,17,GEORGE,"Um... yeah! Sure, sure I'm interested."
3,20,17,KRAMER,"George, you gonna buy a painting?"
3,20,17,GEORGE,"Yeah, sure."
3,20,17,NINA,Are you an art-lover?
3,20,17,GEORGE,I am an art-adorer! I adore art.
3,20,17,NINA,"Great! Well, take a look around. Pick out something you like."
3,20,19,JERRY,May I?
3,20,19,NINA,"Get outta here! Here, play with this. (hands"
3,20,20,JERRY,What's this?
3,20,20,NINA,My father gave me four tickets to the Yankee game for Saturday
3,20,21,JERRY,"Oh, Saturday... I'm working, I'm going"
3,20,22,NINA,"Oh, well. I'm not gonna go without you. Do you guys want 'em?"
3,20,22,KRAMER,Yeah.
3,20,22,JERRY,"They're right behind the dugout, George, first row!"
3,20,22,GEORGE,"Behind the dugout, are you kidding? How did you get them?"
3,20,22,NINA,"Oh, my father's the Yankees accountant... it's the owner's box."
3,20,22,GEORGE,"All my life I've dreamed of sitting front row, behind the dugout!"
