Season,Episode,Scene,Character,Line
3,22,0,THE KEYS,Written by Larry Charles
3,22,2,OPENING SCENE,Jerry's apartment in the middle of the night. Jerry comes out of his room. We hear his thoughts.
3,22,2,JERRY'S BRAIN,"What is it about sleep that makes you so thirsty? Do dreams require liquid? It's not like I'm running a marathon, I'm just lying there."
3,22,3,JERRY'S BRAIN,What the hell...? Why is the door open?
3,22,4,JERRY,"Kramer, what are you doing here!?"
3,22,4,KRAMER,"Jerry, now calm down, it's okay. I'm sorry. I didn't want to wake you up! Y'know, I was watching ""Thirty Seconds Over Tokyo,"" and I - y'know, I wanted to get some popcorn, and I, uh...I used the spare keys that you gave me to come into your apartment to get your popper."
3,22,4,JERRY,You scared me!
3,22,4,KRAMER,It's just me.
3,22,4,JERRY,That's enough!
3,22,4,KRAMER,Forgot the popper...
3,22,5,JERRY,C'mon...c'mon...
3,22,6,JERRY,Kramer! What are you doing?!
3,22,6,KRAMER,What does it look like I'm doing? What?
3,22,6,JERRY,"Get out! Get out of the bathroom, I gotta go!"
3,22,6,KRAMER,"Alright, alright..."
3,22,6,JERRY,C'mon!
3,22,6,KRAMER,Sorry.
3,22,6,JERRY,Move it! Move it! Get going!
3,22,6,KRAMER,My drain's all clogged up!
3,22,6,JERRY,Is that my towel?
3,22,8,GIRLFRIEND,I'm really happy the movie was sold out.
3,22,8,JERRY,"Hey, did you ever pretend there's like, murderers chasing you, and you try and see how fast you can get your keys out and get into your apartment?"
3,22,8,GIRLFRIEND,"I'm from Witchita, so..."
3,22,8,JERRY,Oh. I see. There he is!
3,22,8,GIRLFRIEND,"Hurry, Jerry! He's coming! Hurry!"
3,22,8,JERRY,The murderers!
3,22,8,GIRLFRIEND,That was close!
3,22,8,JERRY,Did you see the look on that guy's face?
3,22,8,GIRLFRIEND,You were so fast with those keys.
3,22,8,JERRY,Kramer! What the hell are you doing here?!
3,22,8,KRAMER,"Hey, Jerry! How are ya? I thought you were going to the movies."
3,22,8,JERRY,"All right, that's it. Hand 'em over."
3,22,8,KRAMER,What?
