Season,Episode,Scene,Character,Line
6,8,0,THE SECRETARY,Written by Carol Leifer & Marjorie Gross
6,8,7,GEORGE,Well I am actually going to have a secretary and I get to do the
6,8,8,JERRY,That's incredible. Six months ago you were taking messages for
6,8,9,GEORGE,"Yeah, and now someone's going to be taking messages for me."
6,8,9,JERRY,From your mother.
6,8,11,JERRY,"So this ah, woman you plan on hiring, is she going to be in the"
6,8,12,GEORGE,"Sure. I could go the tomato route. But eh, I've given this a"
6,8,15,JERRY,"That's a 180, George."
6,8,15,GEORGE,Whatever.
6,8,17,JERRY,Hi Willie.
6,8,17,WILLIE,Hey Jerry.
6,8,17,JERRY,I got this stuff and ah my mother's fur coat for storage.
6,8,17,WILLIE,What are you doing with it?
6,8,17,JERRY,"Ah, she keeps it in my apartment for when she comes up from"
6,8,18,DONNA,Hi.
6,8,18,JERRY,Hi.
6,8,18,WILLIE,"Hey Jerry, you know my wife Donna."
6,8,18,JERRY,"Yeah, that's why I said hi."
6,8,19,WILLIE,"Hey, nice jacket."
6,8,19,JERRY,Thanks. It's Hounds-Tooth.
6,8,19,WILLIE,"Whoa, this is a beauty. Great cut. It's probably very"
6,8,20,JERRY,"Oh yes, it really accentuates my bust line."
6,8,23,APPLICANT,"Well, I type about 90 words a minute. I'm completely"
6,8,24,GEORGE,"Well Miss Coggins you're ah, obviously"
6,8,30,GEORGE,You're luscious. You're ravishing. I would give up red meat
6,8,34,ADE,As you can see my references are impeccable. I think I'd be a real
6,8,36,GEORGE,I can't imagine.
6,8,38,ELAINE,"Ok, So Barney's is having this huge sale. I try this dress on"
6,8,40,JERRY,Yeah.
6,8,40,ELAINE,
6,8,41,JERRY,"So you're saying, Store -- Hotsy-Totsy, Home-- Hotsy-Notsy."
6,8,41,ELAINE,Yeah exactly. Anyway I've got to go over there and return it.
6,8,41,JERRY,I thought we were going to the movies?
6,8,41,ELAINE,All right I'll try it on again. You tell me what you think.
6,8,43,GEORGE,Hey hey.
6,8,43,ELAINE,Hey George
6,8,43,GEORGE,Hey Elaine. I'm
6,8,45,JERRY,Because you didn't have a job?
6,8,45,GEORGE,"Perhaps. I walk in, everything is organized -- messages,"
6,8,47,JERRY,A lesser man would have crumbled. They would have gone for the
6,8,52,JERRY,It's a little ...
6,8,52,ELAINE,All Right! You answered it right there.
6,8,52,JERRY,You got no waist in that thing.
6,8,52,GEORGE,You arms look like something hanging in a kosher deli.
6,8,52,ELAINE,"I said, All Right."
6,8,52,GEORGE,Well wha'd you buy it for?
6,8,52,ELAINE,"Why did I buy it, because in the mirror, at Barney's, I looked"
6,8,54,JERRY,How fast was she walking?
6,8,56,GEORGE,Demi? I thought it was Demi?
6,8,56,JERRY,No. I think it's Demi.
6,8,56,GEORGE,Really? I never heard of a semi tractor-trailer. (Jerry nods
6,8,58,ELAINE,Wait a minute Wait a minute. I know what's going
6,8,61,JERRY,What?
6,8,61,ELAINE,"Skinny Mirrors! Barney's has Skinny Mirrors, they make you"
6,8,62,JERRY,"Oh, you're crazy."
6,8,62,ELAINE,Am I? Do you think I would have bought this
6,8,63,GEORGE,You know I think she
6,8,66,KRAMER,Whoa. What are you all dressed up for?
6,8,66,ELAINE,Oh I'm returning this dress to Barney's.
6,8,66,KRAMER,Good idea.
6,8,66,JERRY,Do it tomorrow. Well go to the movies.
6,8,66,ELAINE,"Yeah yeah, ok."
6,8,66,KRAMER,"Hey look, if you're going there, maybe you could pick me up some"
6,8,67,ELAINE,Moisturizer? That's girls stuff.
6,8,67,KRAMER,"No no, look. I'll tell you what -- they're having a sale right."
6,8,67,ELAINE,yeah.
6,8,67,KRAMER,"I'll meetcha down there, well have lunch."
6,8,67,ELAINE,Well we could ...
