Season,Episode,Scene,Character,Line
1,4,0,THE STOCK TIP,Written by Larry David & Jerry Seinfeld
1,4,1,JERRY,"Went out to dinner the other night. Check came at the end of the meal, as it always does. Never liked the check at the end of the meal system, because"
1,4,7,GEORGE,I never heard him say anything really funny.
1,4,7,JERRY,"But it's common sense. He's got super strength, super speed.. I'm sure he's got super humor."
1,4,7,GEORGE,"You would think that, but either you're born with a sense of humor, or you're not. It's not going to change even if you go from the red sun of Krypton all"
1,4,8,JERRY,Why? Why would that one area of his mind not be affected by the yellow sun of Earth?
1,4,8,GEORGE,I don't know but he ain't funny.
1,4,9,ELAINE,"I know, I know. I'm sorry I'm late."
1,4,9,JERRY,No problem.
1,4,9,ELAINE,I dropped a grape.
1,4,9,GEORGE,Pardon?
1,4,9,ELAINE,I dropped a grape in the kitchen and it disappeared. I couldn't find it. I was... I was literally on my knees for ten minutes looking for this stupid grape. I
1,4,10,JERRY,"Were you crying? I mean, it's just a grape. You'll find it."
1,4,10,ELAINE,"No, I'm just getting over an allergy attack. This guy I'm going out with"
1,4,10,JERRY,Robert.
1,4,10,ELAINE,"Robert. Yes.. thank you. He has two cats and I'm allergic to them. You know, I finally meet a normal man, and I can't even go into his apartment, you"
1,4,12,GEORGE,Guys with cats.. I don't know.
1,4,12,JERRY,"I've been thinking about asking this girl I'm, uh, seeing -"
1,4,12,ELAINE,Vanessa.
1,4,12,JERRY,"Vanessa, thank you.. I've been thinking about asking her to go away for a couple of days."
1,4,12,GEORGE,"Oh no. No, no,no,no,no. I'd have to advise against that. What do you know this woman, a month? Let's see, you're going to be with her seventy-two"
1,4,13,ELAINE,"Hey, why don't you take her to that place in Vermont I was telling you about? You know, that really charming place with"
1,4,14,GEORGE,"That's exquisite. Listen, uh, if it's not too much trouble, could you pass me that paper over there?"
1,4,15,JERRY,You better find that grape before it mutates into another life form. There was once a mutant grape that terrorized an entire town in the Texas
1,4,16,GEORGE,Up again?! This is incredible. I'm.. I'm getting it.
1,4,16,ELAINE,You're getting what?
1,4,16,GEORGE,A stock.
1,4,16,JERRY,What stock?
1,4,16,GEORGE,"Did you ever meet my friend, Simons?"
1,4,16,JERRY,Maybe.
1,4,16,GOERGE,"He knows this guy, Wilkinson. He made a fortune in the stock market. Now he's got some new thing - you know, there's supposed to be a big merger."
1,4,17,JERRY,How high's it suppose to go?
1,4,17,GEORGE,"I don't know. But Simons said that if I wanted to get involved, that Wilkinson would tell me the exact right minute to sell. You wanna do it?"
1,4,17,JERRY,Boy.. I don't know.
1,4,17,ELAINE,I'd do it but I don't have any money.
1,4,17,JERRY,What kind of company is it?
1,4,17,GEORGE,It's Sendrax. They've got some new kind of technique for televising opera.
1,4,17,ELAINE,Televising opera?
1,4,17,GEORGE,Some sort of electronic thingy.
1,4,17,JERRY,"Well, how much are you going to invest?"
1,4,17,GEORGE,Five thousand.. ten. Ten thousand.. Five thousand.
1,4,17,JERRY,Boy..
1,4,17,GEORGE,C'mon. Wilkinson's got millions invested in this stock. It's gone up three points since I've been watching it.
1,4,17,JERRY,What if I lose it?
1,4,17,GEORGE,"C'mon, go for twenty-five hundred. We'll do it together. Come on, come on. We're in it together."
1,4,17,JERRY,All right -- twenty-five hundred.
1,4,17,GEORGE,That's it.
1,4,18,WAITRESS,"Yeah, can I take your order?"
1,4,18,GEORGE,Check the raiser.
1,4,18,JERRY,My bet? All right.. I'll open with a tuna sandwich.
1,4,18,ELAINE,Tuna?
1,4,18,JERRY,"Oh, the dolphin thing?"
1,4,18,ELAINE,They're dying in the nets.
1,4,18,JERRY,"Ooohhh.. You know, the whole concept of lunch is based on tuna."
1,4,18,ELAINE,"Jerry, can't you incorporate one unselfish act in your daily routine?"
1,4,18,JERRY,"Hey, when I'm driving, I let people in ahead of me all the time. I'm always waving everybody in. ""Go ahead, go ahead, go ahead."" ..Alright.. alright. I'll have"
1,4,19,ELAINE,And I'm going to have an English muffin with margarine on the side and a cup of coffee.
1,4,19,WAITRESS,Okay. What about you?
1,4,19,GEORGE,I'll have the tuna.
1,4,21,JERRY,I have to say. Those people talking behind us really ruined that movie for me.
1,4,21,VANESSA,Why didn't you do something?
1,4,21,JERRY,"What do you want me to do? I have the guy the half-turn. Then I have him the full-turn with the eye roll! I mean, beyond that, I'm risking a punch in the"
1,4,22,STOCK BOY,No puffs. Just flakes.
1,4,22,JERRY,Have you thought any more about that trip?
1,4,22,VANESSA,"Yeah, I've been thinking about it."
1,4,22,JERRY,"You know, my friend told me about this great place in Vermont."
1,4,22,VANESSA,I don't know. I just worry about trips like this.. It's a lot of pressure.
1,4,22,JERRY,It's great! It speeds up the intimacy level. It's like putting the relationship in a time compressor. Where we would be six months from now we accomplish
1,4,23,VANESSA,"Oh, so you want to move our relationship into Phase Two..?"
1,4,23,JERRY,"Exactly. I love Phase Two. Extra toothbrushes, increased call frequency, walking around naked.. You know, the presents get a lot better in Phase Two."
1,4,23,VANESSA,Really? Could we go fishing up there?
1,4,23,JERRY,"Yeah. We can fish. What? Blues, carp, marlin?"
1,4,23,VANESSA,They have marlin in Vermont?
1,4,23,JERRY,"Oh, big fighting marlin."
1,4,24,VANESSA,"Jerry, the stock is the same as when you checked it earlier. There are no changes after the market closes. The stock is still down."
1,4,24,JERRY,"I know. But this is a different paper. I thought maybe they have, uh, different.. sources."
1,4,26,JERRY,Is that my paper?
1,4,26,KRAMER,"Bad news, my friend."
1,4,26,JERRY,What? What news?
1,4,26,KRAMER,Sendrax.
1,4,26,JERRY,"Oh, c'mon! It's down again?!"
1,4,26,KRAMER,Two and a half points.
1,4,26,JERRY,"Oh, I can't believe it. Let me see that. That's four and a half points in three days! That's almost half my money!"
1,4,26,KRAMER,"Hey, I told ya."
1,4,26,JERRY,"Yeah, you told me."
1,4,26,KRAMER,It's all manipulated with junk bonds. You can't win.
1,4,26,JERRY,"There's one thing I don't understand. Why does it please you? George Costanza, please."
1,4,26,KRAMER,"Hey, I don't care. I'm just telling you to get rid of that stock, now!"
1,4,26,JERRY,"George, what's going on?!"
1,4,26,KRAMER,"Sell it, just say I'm selling!"
1,4,26,JERRY,"Well, where is the guy?! Nothing? Almost half my money's gone.. Well, call me right back. Nobody can reach Wilkinson. He"
1,4,27,KRAMER,"You know, I can't believe you put your money in that Sendrax. And you could've invested in my roll-out tie dispenser."
1,4,27,JERRY,Roll-out tie dispenser? What was that one?
1,4,27,KRAMER,"Okay, you're in a restaurant. You've got a very big meeting coming up."
1,4,27,JERRY,Okay.
1,4,27,KRAMER,"You just tear it off, and you got a new one right here. Then you're gone."
1,4,27,JERRY,You're gone alright.
1,4,27,KRAMER,"Hey, where.. where are you going? You gonna take a trip? The map.. what.."
1,4,27,JERRY,"Yeah, I'm going to Vermont with Vanessa for a few days."
1,4,27,KRAMER,"Hey, can I use your place? I got a bunch of friends coming over this weekend."
1,4,27,JERRY,What friends?
1,4,27,KRAMER,"Well, it's just some people I met at a rock concert."
1,4,28,KRAMER,"Do you mind if they use your bed? 'Cause they're really good people, Jerry. I'm telling you. You know, they're anarchists."
1,4,30,JERRY,"George.. what?! You're kidding.. Well, what's wrong?.. So, what are we gonna do?.. Great! Alright, I'll speak to you later. Wilkinson, the guy"
1,4,34,JERRY,So you don't know what's wrong with him?
1,4,34,GEORGE,All Simons was able to find out is that he's in the hospital.
1,4,34,JERRY,"Okay, fine. Has Simons been in touch with him?"
1,4,34,GEORGE,"Of course he's been in touch with him. He's left two messages. He just hasn't heard back yet, that's all."
1,4,34,JERRY,"Well, this is it. I'm selling."
1,4,34,GEORGE,Just give it a little more time.
1,4,34,JERRY,"I never should've gotten involved in this. I'm a nervous wreck. I""m not cut out for investing."
1,4,34,GEORGE,"Alright, alright. That's it. I'm gonna go down there."
1,4,34,JERRY,Where?
1,4,34,GEORGE,To the hospital.
1,4,34,JERRY,The hospital?
1,4,34,GEORGE,I'm going to find out what's going on. Alright?
1,4,34,JERRY,Are you nuts? You don't even know they guy.
1,4,34,GEORGE,"So what? I'll start talking to him, you know, casual, and I'll work my way around to it."
1,4,34,JERRY,"What if he's in an iron lung or something? What are you gonna do? ""How you feeling, Mr. Wilkinson? By the"
1,4,35,GEORGE,Maybe he's resting.
1,4,35,JERRY,Who goes to the hospital to rest?
