Season,Episode,Scene,Character,Line
3,17,0,THE BOYFRIEND PT 2,Written by Larry David & Larry Levin
3,17,1,MRS. SOKOL,Just sign here please.
3,17,1,GEORGE,I know who it was too. It was the guy who interviewed me. He was
3,17,3,MRS. SOKOL,Sign that.
3,17,3,GEORGE,Who is this?
3,17,3,MRS. SOKOL,It's my daughta'
3,17,3,GEORGE,
3,17,4,MRS. SOKOL,Ya' think so?
3,17,4,GEORGE,"Ah, would you take this picture away from me. Take it away and get"
3,17,5,MRS. SOKOL,You know she doesn't even have a boyfriend.
3,17,5,GEORGE,"Okay, Okay. Who do you think you're talking to? What are ya'... you"
3,17,6,MRS. SOKOL,I'm serious.
3,17,6,GEORGE,It's one think to not give me the extension But to tease and to
3,17,7,MRS. SOKOL,Would you like her phone numba'?
3,17,7,MRS. SOKOL,"Mrs. Sokol I, I don't know what to say. I, uh, where should I sign this"
3,17,8,MRS. SOKOL,"No no no, Don't worry about it."
3,17,9,ELAINE,So tell me more about this game SIX.
3,17,9,KEITH,"Well, there was two outs, bottom of the tenth, we're one out away from losing"
3,17,10,ELAINE,ooooh ahhh
3,17,11,KRAMER,Koochie koochie koochie koo
3,17,11,JERRY,Hello. How are you/
3,17,11,CAROL,"So, wadda ya' think? Do you love her?"
3,17,11,JERRY,Yes. I do love her. You have a very nice place here.
3,17,11,CAROL,So how do you think she looks like?
3,17,11,KRAMER,Lyndon Johnson.
3,17,11,CAROL,What? Lyndon Johnson?
3,17,11,JERRY,He's joking.
3,17,11,KRAMER,I'm not joking. She looks like Lyndon Johnson.
3,17,11,CAROL,"Jerry, I can't believe it took you so long to come see the baby. I kept saying to"
3,17,12,JERRY,I was saying the same thing.
3,17,12,CAROL,"Let's take a picture. Michael, get the camera."
3,17,12,JERRY,"Uh, you don't have to take a picture."
3,17,12,MIKE,I don't know where it is.
3,17,12,CAROL,It's in the bottom draw' of are dressa'. Hurry up! ... He's such an idiot.
3,17,12,JERRY,"Jerry, You want to pick her up?"
3,17,12,JERRY,I better not.
3,17,12,KRAMER,I'll pick her up.
3,17,12,BABY,
3,17,13,CARRIE,Thank you for a wonderful time George.
3,17,13,GEORGE,Glad you enjoyed it.
3,17,13,CARRIE,I haven't had a Big Mac in a long time.
3,17,13,GEORGE,... millions and millions ...
3,17,13,CARRIE,Would you like to come up?
3,17,13,GEORGE,"Would I like to come up? I would love to come up. I, I'm fighting not"
3,17,15,CARRIE,But it's Saturday. all the offices are closed.
3,17,15,GEORGE,I got me an appointment with a hardware store. I'm not saying I want to do it
3,17,17,CARRIE,Will you call me as soon as you get home?
3,17,17,GEORGE,Tonight?
3,17,17,CARRIE,Yes.
3,17,17,GEORGE,"Will I call you when I get home? ha ha What do you think? ee, you kill me"
3,17,18,CARRIE,Well. good night.
3,17,19,KRAMER,"Well it was an accident. Right Jerry it was an accident. Ah, she's going to be"
3,17,21,ELAINE,"Well, thanks for a nice evening. It was really fun."
3,17,21,KEITH,"Yeah, it was. Gosh, should I kiss her good night?"
3,17,21,ELAINE,Is he going to try to kiss me?
3,17,21,ELAINE,I love Cajun cooking.
3,17,21,KEITH,"Really, you know my mom's one quarter Cajun."
3,17,21,ELAINE,"Uh, my father's half drunk. ha ha ha ha"
3,17,21,KEITH,Maybe they should get together. Go ahead. Kiss her.
3,17,22,ELAINE,What's he waiting for? I thought he was a cool guy.
3,17,22,KEITH,Come on I won the MVP in 79. I can do whatever I want to.
3,17,22,ELAINE,This is getting awkward.
3,17,22,KEITH,"Well, goodnight"
3,17,22,ELAINE,Good night
3,17,22,ELAINE,Who does this guy think he is?
3,17,22,KEITH,I'm Keith Hernandez.
3,17,23,ELAINE,"Uh, who else? ... Mookie. Mookie was there. Do you know him?"
3,17,23,JERRY,I don't know him. I know who he is.
3,17,23,ELAINE,"Hum, he's such a great guy. You should meet him. You know he's the one"
3,17,24,JERRY,"I know. He got the hit in game SIX. So, so then what happened?"
3,17,24,ELAINE,Nuthin'. Then he took me home.
3,17,24,JERRY,"So, did you two, uh, ... have uh, ..."
3,17,24,ELAINE,What?!
3,17,24,JERRY,... You know
3,17,24,ELAINE,Milk?
3,17,24,JERRY,No!
3,17,24,ELAINE,Cookies?
3,17,24,JERRY,Did he kiss you good night?
3,17,24,ELAINE,I dunno.
3,17,24,JERRY,What do you mean you don't know?
3,17,24,ELAINE,All right. He kissed me. Okay?
3,17,24,JERRY,"Well, what kind of a kiss? Was it a peck? Was it a kiss? Was it a long make"
3,17,25,ELAINE,Between a peck and a make out.
3,17,25,JERRY,"So, you like him."
3,17,25,ELAINE,I don't understand. Before you were jealous of me. Now you're jealous of
3,17,26,JERRY,"Ah, I'm jealous of everybody."
3,17,26,JERRY,"hello. Oh, hi. What's happening? ... what? oh um, sure, ... um, yeah, okay,"
3,17,27,ELAINE,Who was that?
3,17,27,JERRY,That was Keith.
3,17,27,ELAINE,What's going on?
3,17,27,JERRY,He wants me to help him move.
3,17,27,ELAINE,Help him move? Move what?
3,17,27,JERRY,"You know, furniture."
3,17,27,ELAINE,"So, what did you say?"
3,17,27,JERRY,"I said yes, but I don't feel right about it. I mean I hardly know the guy. That's a"
3,17,28,ELAINE,"And you feel you're not really ready for,..."
3,17,28,JERRY,Well we went out one time. Don't you think that's coming on a little too strong?
3,17,29,KRAMER,What's going on?
3,17,29,JERRY,Keith Hernandez just asked me to help him move.
3,17,29,KRAMER,"What? Well, you hardly know the guy.... What a nerve. You see wasn't I"
3,17,30,JERRY,... I said yes.
3,17,30,KRAMER,
3,17,32,JERRY,I'm NOT DRIVING HIM TO THE AIRPORT!
3,17,32,KRAMER,yeah yeah
3,17,32,JERRY,hey Kramer do me a favour .
3,17,32,KRAMER,What?
3,17,32,JERRY,Don't mention it to anybody.
3,17,32,KRAMER,I wish you never mentioned it to ME.
3,17,33,GEORGE,I had a great time tonight Carrie. And I am going to call you as soon as I get
3,17,34,CARRIE,Don't bottha
3,17,34,GEORGE,"Bother, wa', what kind of bother?"
3,17,34,CARRIE,I would prefa' it if ya' didn'.
3,17,34,GEORGE,Why? Is there anything wrong?
3,17,34,CARRIE,It's over buddy. Done. Finished. So long. Good bye. Adios. Sayanara.
3,17,34,GEORGE,Why?
3,17,34,CARRIE,I bin thinkin about it. You got no job. You got no prospects. You're like Biff
3,17,35,GEORGE,I went to the hardware store interview.
3,17,35,CARRIE,You think I'm going to spend my life with somebody because he can get me a
3,17,36,GEORGE,I thought were a team.
3,17,36,CARRIE,If I ever need a drill bit I'll call you.
3,17,36,GEORGE,"Carrie, could you do me a favour? Could you not mention this to your"
3,17,38,KEITH,"Ya know I hate to brag but, uh, I did win eleven straight golden gloves."
3,17,38,ELAINE,
3,17,38,KEITH,I wouldn't have brought it up but since you mentioned it.
3,17,38,ELAINE,"Ha, I didn't mention it."
3,17,38,KEITH,Well I won them anyway.
3,17,38,ELAINE,Well so what. I mean you played first base. I mean they always put the worst
3,17,39,KEITH,Elaine. you don't know the first thing about first base.
3,17,39,ELAINE,ha ha well I know something about getting to first base. And I know you'll
3,17,40,KEITH,The way I figure it I've already been there and I plan on rounding second
3,17,41,ELAINE,"Well, uh, I'd watch the third base coach if I were you 'cause I don't think he's"
3,17,43,KEITH,Funny.
3,17,44,ELAINE,What are you doing?
3,17,44,KEITH,What's that?
3,17,44,ELAINE,You smoke?
3,17,44,KEITH,Yeah.
3,17,44,ELAINE,I didn't know you SMOKED.
3,17,44,KEITH,Is that a problem?
3,17,44,ELAINE,"Uh, ..."
