Season,Episode,Scene,Character,Line
8,12,0,THE COMEBACK,Written by Gregg Kavet & Andy Robin
8,12,2,BILL,"Well, if the big man wants a new scoreboard, I don't wanna be the one to tell him no."
8,12,2,REILLY,No-one in the park is gonna be able to see it from there.
8,12,2,GEORGE,"Well, why don't we just put a monitor in his skybox?"
8,12,2,REILLY,"Hey George, the ocean called. They're running outta shrimp."
8,12,5,GEORGE,The ocean called. Running outta shrimp. Outta shrimp! Oh! Yes! That's what I shoulda said! Dammit!
8,12,7,JERRY,"'The ocean called, They're running outta shrimp'?"
8,12,7,GEORGE,"Yeah, yeah, yeah. But then, I said to him, 'Oh yeah? Well, the jerk"
8,12,9,JERRY,Really? That's great. You said that to him?
8,12,9,GEORGE,"Well, actually, I thought it up on the way over here."
8,12,9,JERRY,Oh. That's not quite the same.
8,12,9,GEORGE,No. No it's not. You don't know this guy. It woulda been so sweet.
8,12,9,JERRY,I'm gonna grab a can of balls.
8,12,9,GEORGE,Right.
8,12,12,MILOS,Hello. My name is Milos. How can I help you.
8,12,12,JERRY,I need a can of balls.
8,12,14,MILOS,"Can of balls for the nice guy, alri..."
8,12,15,MILOS,"...Ahh. You don't plan to hit these balls with that racquet, do you?"
8,12,21,KRAMER,"Checking out the staff picks, Miss Benes?"
8,12,21,ELAINE,"Oh. Ha-ha. Hey. Yeah, yeah. This Vincent"
8,12,22,KRAMER,"Oh, Vincent is an art-house goon. I stick to the Gene rack."
8,12,22,ELAINE,"Gene? Oh, it's so stupid and mainstream."
8,12,22,KRAMER,"I've seen all these, so I went with a Kramer"
8,12,24,ELAINE,"'The Other Side Of Darkness'. Huh, I never heard of that"
8,12,25,KRAMER,"Yeah, went straight to video."
8,12,26,KRAMER,That makes me the premiere.
8,12,27,ELAINE,Hah.
8,12,29,KRAMER,"Jerry, have you ever seen the movie The Other Side Of Darkness?"
8,12,29,JERRY,No.
8,12,29,KRAMER,"It's about this woman, in a coma. Well, I couldn't finish watching"
8,12,31,JERRY,
8,12,34,KRAMER,"Can you do that for me, buddy?"
8,12,34,JERRY,"Well, I don't if what you have here constitutes a legally binding"
8,12,35,KRAMER,"Well, I'm gonna type it up."
8,12,35,JERRY,"Yes, well, of course, but, even so, you may wanna talk to a lawyer."
8,12,35,KRAMER,"Yeah, but, Jackie Chiles, he put a restraining order on me."
8,12,38,KRAMER,"Oh, hey, new racquet, huh?"
8,12,38,JERRY,"Yeah. I wasn't gonna get it, but this guy"
8,12,40,JERRY,"In fact, it's the only racquet he plays with."
8,12,40,KRAMER,"Well, you're not gonna need this any"
8,12,43,JERRY,"Hey, this is the zee page of my address book."
8,12,43,KRAMER,"Oh yeah, I put all your zees on the weights and measures"
8,12,48,ELAINE,"Oh. Oh, bravo, Vincent. Bravo."
8,12,50,ELAINE,What?
8,12,50,VINCENT,Did you enjoy the movie?
8,12,50,ELAINE,Who is it?
8,12,50,VINCENT,It's Vincent.
8,12,50,ELAINE,Of Vincent's picks?
8,12,50,VINCENT,The same.
8,12,56,JERRY,He called you?
8,12,56,ELAINE,"He musta got my number off the computer. We ended up talking for,"
8,12,57,JERRY,To a guy you've never met? Your screening process is
8,12,59,ELAINE,Trying to meet him. He's never at the video store. They said he sets
8,12,62,PLAYER,"Little help, hey!"
8,12,62,ELAINE,Yeah.
