Season,Episode,Scene,Character,Line
8,15,0,THE POTHOLE,Written by Steve O'Donnell & Dan O'Keefe
8,15,2,JENNA,Morning.
8,15,2,JERRY,Morning.
8,15,3,JENNA,Hope you don't mind baking soda flavour.
8,15,3,JERRY,"Ah, baking soda. Annoying little product. 'I"
8,15,4,JENNA,I'm gonna grab you a towel.
8,15,16,JERRY,Ooh-ooh
8,15,18,GEORGE,So?
8,15,18,JERRY,So? She used the toothbrush!
8,15,18,GEORGE,"You said you grabbed it outta there real fast, right?"
8,15,18,JERRY,Yeah.
8,15,18,GEORGE,"So I'm sure whatever germs it landed on were knocked out, and by the"
8,15,20,JERRY,How many years of med school did you have?
8,15,20,GEORGE,Was she mad?
8,15,21,GEORGE,You didn't tell her.
8,15,21,JERRY,Jenna's like me. She's very...
8,15,21,GEORGE,Finicky? Prissy? Fastidious?
8,15,21,JERRY,I'll take fastidious.
8,15,23,JERRY,What is that?
8,15,23,GEORGE,"Ahh, Steinbrenner gave 'em to us, in honour of Phil Rizzuto being"
8,15,25,HEAD,Holy cow!
8,15,25,JERRY,They don't actually have to squeeze his head to get him to say 'holy
8,15,26,GEORGE,Just the last few innings of a double-header.
8,15,27,KRAMER,Hey. Look at this. I'm in the passing lane of the Arthur Berkhardt
8,15,30,JERRY,Why didn't you pull over?
8,15,30,KRAMER,Well I was draughting behind a semi. I didn't wanna lose him. The
8,15,32,HEAD,Holy cow!
8,15,32,KRAMER,"Well, look at that. A talking Nixon."
8,15,35,OWNER,China Panda.
8,15,35,ELAINE,"Yeah, I'd like to place an order."
8,15,35,OWNER,"Ah yes, what you like?"
8,15,35,ELAINE,"This Supreme Flounder, it says first time served in America. Is that"
8,15,36,OWNER,What number?
8,15,36,ELAINE,Forty-seven.
8,15,36,OWNER,"Yeah, first time. What else?"
8,15,36,ELAINE,"Uh, that's it."
8,15,36,OWNER,Address?
8,15,36,ELAINE,"Seventy-eight, West Eighty-sixth Street. Apartment three E."
8,15,36,OWNER,"That's southside. Sorry, we don't deliver below Eighty-sixth."
8,15,36,ELAINE,I'm not below.
8,15,36,OWNER,Yes you are. Street itself is boundary.
8,15,36,ELAINE,Your guy can't cross to my side?
8,15,36,OWNER,"If we deliver to you, then what? Eighty-fifth Street, Wall Street,"
8,15,37,ELAINE,"Alright, fine. I'll just cross and meet him."
8,15,37,OWNER,"Sorry, food only for those who live within boundary."
8,15,38,OWNER,China Panda.
8,15,38,ELAINE,"Uh, yeah yeah. I'd like to place an order."
8,15,38,OWNER,"Ah, what you like?"
8,15,40,KRAMER,"Well, I'm a poppa."
8,15,40,JERRY,Bring it on. Nothing's throwing me at this point.
8,15,40,KRAMER,"Well, as of today I am a proud parent of a"
8,15,41,JERRY,"Oh, that adopt-a-highway thing."
8,15,41,KRAMER,"Yeah, I'm part of the solution now Jerry. Yeah, I went down there and I"
8,15,44,JERRY,"Aw, looks just like you."
8,15,44,KRAMER,"Aw, I'm beaming Jerry."
8,15,44,JERRY,So what d'you have to do? Pay to keep it clean?
8,15,44,KRAMER,"They try to push you into using their cleaning crew, with all their"
8,15,45,JERRY,That old scam.
8,15,45,KRAMER,"Yeah, well that's why I'm doing it all myself. This parenting isn't"
8,15,46,JERRY,"At the side of the road, with a pile of garbage."
8,15,46,KRAMER,Quality time.
8,15,48,GEORGE,Keys. I can't find my keys.
8,15,48,JERRY,You lost Phil Rizzuto's head?!
8,15,48,GEORGE,Have you seen 'em?
8,15,48,JERRY,No.
8,15,48,GEORGE,Dammit!
8,15,48,KRAMER,"C'mon, retrace your steps. What d'you do today?"
8,15,48,GEORGE,"I got up, I was supposed to go to work, I came here instead."
8,15,48,KRAMER,Right.
8,15,48,JERRY,"Well, they're not here. You'll have to dig up your spare set."
8,15,48,GEORGE,I don't have a spare set. All my keys say 'do not duplicate'.
8,15,48,JERRY,So?
8,15,48,GEORGE,So you can't duplicate 'em.
8,15,49,KRAMER,Sure you can. Such a sweet kid.
8,15,54,ELAINE,"Oh. Oh, hi. China Panda?"
8,15,54,DELIVERY BOY,Why you waiting on the street and not in your
8,15,55,ELAINE,
8,15,56,DELIVERY BOY,You really live here?
8,15,56,ELAINE,"Oh yeah. There you go, keep the change. Bye now."
8,15,62,ELAINE,This isn't fair. This is address discrimination!
8,15,65,JERRY,"Well, I cleaned out their whole dental hygiene shelf."
8,15,65,GEORGE,So the plan is to secretly sterilise her mouth?
8,15,66,JERRY,"By the time I'm through with her mouth, she'll be able to eat off it. Is"
8,15,67,GEORGE,"No, stings the throat. Anyway, so I was coming along here, and I felt"
8,15,76,GEORGE,"Now I remember, as I jumped over the hole I heard a, like a jingling"
8,15,77,JERRY,You didn't look down?
8,15,77,GEORGE,I was trying to stick the landing. ...was right around
8,15,80,GEORGE,No! No!!
8,15,81,HEAD,"Holy, Holy Cow!"
8,15,81,JERRY,Poor son of a bitch.
8,15,84,JERRY,It's a hundred thousand revolutions a second. It's the most powerful one
8,15,85,JENNA,It's like I'm holding a blender.
8,15,85,JERRY,The engine's made by McDonnell-Douglas.
8,15,86,JERRY,"Oh no, you keep going. It shuts off automatically."
8,15,86,JENNA,"Really, it does?"
8,15,86,JERRY,When the battery runs out.
8,15,86,JENNA,I was really happy with my old toothbrush.
8,15,88,JERRY,"No, trust me, that one was doing more harm than good. Don't forget to use"
8,15,90,JENNA,That stuff tastes like bleach!
8,15,91,JERRY,I don't know anything about that.
8,15,93,JENNA,Mmm. My mouth feels so clean.
8,15,93,JERRY,That's the idea.
8,15,98,JERRY,"You know, maybe we better not. I, I think I'm getting a little cold. I"
8,15,99,JENNA,"Aww. Okay. Thanks, I guess."
8,15,101,ELAINE,You still couldn't kiss her?
8,15,101,JERRY,"She has a taint. I can't see it, but I know it's there."
8,15,101,ELAINE,"Oh, so now you're finding fault on a sub-atomic level."
8,15,101,JERRY,"Maybe if I could shrink myself down, like in Fantastic Voyage, and get"
8,15,103,ELAINE,"Jer, do you see where this is going?"
8,15,103,JERRY,Being really clean and happy?
8,15,103,ELAINE,"Jerry, you have tendencies. They're always annoying, but they were just"
8,15,105,JERRY,Disorder?
8,15,105,ELAINE,"And from disorder, you're a quirk or two away from full-on dementia."
8,15,105,JERRY,"Hmm, that could hurt me. Hey, there"
8,15,108,ELAINE,Shall we stop and say hi?
8,15,108,JERRY,"Nah, we've seen it."
8,15,108,ELAINE,Yeah.
8,15,113,KRAMER,"Hey Jerry! Yeah, I'll see you back at the house!"
8,15,114,KRAMER,"Mile one-fourteen, clean as a whistle."
8,15,124,MAN,Yeah?
8,15,124,ELAINE,"Hi. I'm your neighbour, uh, fr... from across the street. And uh,"
8,15,126,MAN,Wha? What d'you want?
