Season,Episode,Scene,Character,Line
0,102,0,STARGATE SG1,Episode 516
0,102,0,"""LAST STAND""",By Robert C. Cooper
0,102,1,OSIRIS,What are you doing here?
0,102,1,DANIEL,"Me? Right now? Nothing, why? You have something in mind?"
0,102,1,OSIRIS,Hmmm. Insolence. Tell me what subversions you are a part of or I will bleed you dry.
0,102,2,DANIEL,May I help you?
0,102,2,OSIRIS,Who are you?
0,102,2,DANIEL,I am Lord Yu's servant. This is my master's quarters. You must have the wrong room. I've gotten lost a few times myself; these quarters all seem to look the same.
0,102,3,DANIEL,"If you don't mind my asking, isn't it forbidden to bring weapons to the summit?"
0,102,3,OSIRIS,"If you speak of it again, I promise, they will be your last words."
0,102,4,DANIEL,Jacob! You still there?
0,102,4,JACOB,Yeah. What happened?
0,102,4,DANIEL,"Ahh, Osiris and I kind of got into a... but the chemical worked."
0,102,4,JACOB,Why didn't you just release the poison? Daniel?
0,102,4,DANIEL,"Because I would have killed Sarah. There's gotta be a way we can save her, right? You've taken symbiotes out of the host without killing them before."
0,102,4,JACOB,We'd have to get her out of there first.
0,102,4,DANIEL,So?
0,102,4,JACOB,"Daniel. There's a bigger picture here. You have to release the poison. Do it now. You know what's at stake Daniel, no single person's life is more important. Complete your mission."
0,102,5,ELLIOT,Crystals.
0,102,5,CARTER,What?
0,102,5,ELLIOT,The Tok'ra use crystals to form the tunnels.
0,102,5,CARTER,"Yeah, we know that."
0,102,5,ELLIOT,And we can use them to make more.
0,102,5,O'NEILL,Where are they?
0,102,5,ELLIOT,The lab.
0,102,5,O'NEILL,"All right, you wait here. Teal'c with me."
0,102,5,CARTER,"Sir, see if you can find one of those Tok'ra communicators. We may need it."
0,102,5,OSIRIS,Weakness is befalling the System Lords. If this tenuous alliance crumbles it will leave the Goa'uld vulnerable to threats that exist outside this galaxy. We must put aside our differences and individual struggles for power to strengthen the Goa'uld and ensure our supremacy over those who threaten our domination.
0,102,6,YU,You speak of grand principle....
0,102,6,BAAL,But you have no official seat here.
0,102,6,OSIRIS,Then I ask you to officially recognise my status here.
0,102,6,BAAL,What do you offer as support for your claim for position as System Lord?
0,102,6,OSIRIS,Nothing. I am here to represent the vote of another.
0,102,6,YU,Whom do you serve?
0,102,6,OSIRIS,Anubis.
0,102,6,OLOKUN,What!
0,102,6,BAAL,You lie!
0,102,6,YU,He is dead!
0,102,6,OSIRIS,That was what you assumed after you attempted to murder him. Was it not enough that he was banished from the System Lords?
0,102,6,YU,Never to be allowed to return!
0,102,6,OSIRIS,That was long ago and only one System Lord remains from that time. He has sent me to ask that you accept him back or place yourselves at his mercy.
0,102,7,O'NEILL,Bodies are gone.
0,102,8,O'NEILL,We got company.
0,102,9,JAFFA,Kree.
0,102,11,DANIEL,Jacob?
0,102,11,JACOB,Yeah. Are you ready?
0,102,11,DANIEL,Ah. Not exactly.
0,102,11,JACOB,Dammit Daniel.
0,102,11,DANIEL,Look I was gonna do it and then Osiris said she was here representing another Goa'uld named Anubis.
0,102,11,SELMAK,He is dead.
0,102,11,DANIEL,Apparently not. He wants to rejoin the System Lords.
0,102,11,SELMAK,Why now? Where has he been for the last thousand years?
0,102,11,DANIEL,"I don't know but we suspected there was a new Goa'uld out there on the rise, we just didn't know which one. Turns out he's not so new."
0,102,11,SELMAK,If it is really Anubis.
0,102,11,DANIEL,Then killing all the System Lords here would just open the door for him to take over completely. You always said yourself; a bunch of warring System Lords is better than one all powerful one so...
0,102,11,SELMAK,You do not understand how bad Anubis is. He was banished by the System Lords because his crimes were unspeakable. Even to the Goa'uld.
0,102,11,DANIEL,"Yeah, so. Guess what? Mission's off."
0,102,11,SELMAK,Anubis has not waited this long just to return to the System Lords. There must be more going on.
0,102,11,DANIEL,So...
0,102,11,SELMAK,You must stay and find out what it is. If you can.
0,102,12,ELLIOT,They should have been back by now.
0,102,12,CARTER,"I'm sure they're okay, they'll be back soon. How're you doing?"
0,102,12,ELLIOT,It's very strange.
0,102,12,CARTER,I know.
0,102,12,ELLIOT,It's like... I suddenly know everything about someone else's life. Two other people actually. I hear his thoughts every now and then. He's using all his strength to try and save me.
0,102,13,CARTER,Sounds like they're coming round for another run.
0,102,14,ELLIOT,What a joke.
0,102,14,CARTER,What?
0,102,14,ELLIOT,I can't believe I'm actually gonna die on my first mission.
0,102,14,CARTER,You're not.
0,102,14,ELLIOT,"Come on, Major. Even if this symbiote can fix what's wrong with me, we're never getting out of here."
0,102,14,CARTER,"Sure we are. You've read our mission files. We go through the Gate, get into trouble, get out of it, we go home."
0,102,14,ELLIOT,Tell that to Major Mansfield.
0,102,14,CARTER,"Okay, forget the pep talk. You knew what you were signing up for."
0,102,14,ELLIOT,Yeah.
0,102,14,CARTER,"You got this assignment because you were strong, both physically and mentally. Now give the symbiote inside you a chance. He needs you as much as you need him right now. Do not..."
0,102,17,JAFFA,The base has been infiltrated. Many dead Tok'ra were found as well as three humans of the Tau'ri.
0,102,17,ZIPACNA,Allies of the Tok'ra.
0,102,17,JAFFA,"A few Tok'ra we captured died before we could extract any information. However, moments ago, six jaffa were found dead outside what we believe to be a lab. Three had obviously been killed by weapons of the Tau'ri."
0,102,17,ZIPACNA,Then there are survivors still free.
0,102,17,JAFFA,It would seem so.
0,102,17,ZIPACNA,What about the chemical weapon?
0,102,17,JAFFA,No evidence of it has been found. The Tok'ra computers were sabotaged before our ground troops arrived.
0,102,17,ZIPACNA,Then find the missing survivors.
0,102,17,JAFFA,The tunnels are extensive my Lord. But we will not fail you.
0,102,18,ELLIOT,He loves you Major. That's one of the only reasons he was fighting to live. He just wanted you to know.
0,102,18,CARTER,The symbiote I carried was Martouf's mate. Martouf and I became close friends because of it.
0,102,18,ELLIOT,"I'm telling you he loves you. As much as he once loved Jolinar. He regrets what happened, that the host ultimately died. He doesn't want you to feel responsible."
0,102,18,CARTER,It's okay.
0,102,18,ELLIOT,It's getting hard to breathe.
0,102,18,CARTER,Yeah. Hang on.
0,102,20,O'NEILL,"Carter. Carter, if you hear me, respond."
0,102,20,CARTER,"Sir, we're here. The tunnel collapsed. We're trapped."
0,102,20,O'NEILL,"Yeah, we noticed that. Listen, how do we use these crystals to move these walls?"
0,102,20,ELLIOT,"Each crystal is designed to create a different section of tunnel. Small, square ones will create short straight openings."
0,102,20,CARTER,"Sir, use a small square one if you've got it."
0,102,20,O'NEILL,Roger that. You got a small square one there?
0,102,20,TEAL'C,There are several of both square and rectangular design.
0,102,20,O'NEILL,Small?
0,102,20,ELLIOT,If they choose the wrong one they could collapse the tunnel in on us.
0,102,20,CARTER,"Sir, make sure you use the right crystal, it's perfectly square."
0,102,21,O'NEILL,Looks square to me.
0,102,22,O'NEILL,Sweet.
0,102,23,CARTER,Thank you.
0,102,23,O'NEILL,You bet. Any time.
0,102,23,CARTER,Did you find a Tok'ra communicator?
0,102,23,O'NEILL,"No. No, we didn't."
0,102,23,TEAL'C,Many jaffa troops search the tunnels. They will be here soon.
0,102,23,ELLIOT,Use the long rectangle.
0,102,24,O'NEILL,Nice.
