Season,Episode,Scene,Character,Line
0,145,0,STARGATE SG1,Episode 715
0,145,0,"""CHIMERA""",By Damian Kindler
0,145,2,DANIEL,"Amulet is likely from the 12th dynastic period, inland markings suggest the royal house of Amu'net. Possibly a gift from the King and immediate family to commemorate a birth or coming of age or.."
0,145,2,SARAH,"It's for luck. Royal goldsmiths made them for the King in the hopes that the floodwaters would rise again in the Nile, granting them a bountiful crop."
0,145,2,DANIEL,Good guess.
0,145,2,SARAH,Doctor Jordan sent me a picture a few weeks ago; I suppose I had a bit of a head start.
0,145,3,SARAH,"Oh', I'm Sarah Gardner."
0,145,5,PETE,Is this seat taken?
0,145,5,SAM,"Well no, but there's plenty of other empty.."
0,145,6,SAM,Tables..
0,145,6,PETE,"Yeah, but none of them has beautiful, single women sitting at them."
0,145,6,SAM,"Well thank you, but how do you know I'm single?"
0,145,6,PETE,There's no ring no your finger.
0,145,6,SAM,I could have a boyfriend.
0,145,6,PETE,You're having coffee by yourself at 7:30 in the morning.
0,145,6,SAM,You're very observant.
0,145,6,PETE,I'm a cop.
0,145,6,SAM,"Well then, I feel compelled to warn you, most of the guys I have dated recently, have died."
0,145,6,PETE,As in..
0,145,6,SAM,Dead.
0,145,6,PETE,How?
0,145,6,SAM,Various circumstances.
0,145,6,PETE,I'll risk it.
0,145,7,PETE,How about dinner tonight? My motel room.
0,145,7,SAM,Your motel room?
0,145,7,PETE,"Yeah, I'm in town from Denver on a case. I'll order room service, open a box of wine.."
0,145,7,SAM,A box.
0,145,7,PETE,Something with a duck on the front.
0,145,8,SAM,Stop it Pete.
0,145,8,PETE,What are you talking about? I'm on a roll here. I haven't even shown you my badge yet.
0,145,8,SAM,And I gotta' go.
0,145,8,PETE,"Come on Sam, call in sick. Spend the day with me; we'll go to the zoo."
0,145,8,SAM,There's no zoo in Colorado Springs.
0,145,8,PETE,Bowling. There must be a bowling alley around here somewhere.
0,145,8,SAM,I have to work.
0,145,8,PETE,Can't the world wait one more day for more deep space telemetry?
0,145,8,SAM,Have you seen how much deep space there is out there?
0,145,9,SAM,I'll see you tonight.
0,145,10,SAM,It jams the frequency the Goa'uld use for communication and the remote control devices like the ring transporters. Right now we're working on making it portable enough to..
0,145,11,SAM,At least pretend that it's interesting.
0,145,11,DANIEL,"No, it was very interesting. Please, go on."
0,145,11,SAM,Are you tired?
0,145,11,DANIEL,Ya' think? I had the weirdest dream last night.
0,145,11,SAM,About what?
0,145,11,DANIEL,"Uh' you know, working back in Chicago with Sarah. Before the Stargate program."
0,145,11,SAM,How is that weird?
0,145,11,DANIEL,"Things were all mixed up, my hair was different.. you know."
0,145,11,SAM,"Well, no offence Daniel but it's not like you don't have some issues to work out."
0,145,11,DANIEL,Oh' yeah.
0,145,11,SAM,Maybe you should talk to someone.
0,145,12,SAM,Colonel.
0,145,12,JACK,Carter.
0,145,13,DANIEL,Coffee.
0,145,13,SAM,Talk to you later okay?
0,145,14,JACK,Humming?
0,145,14,SAM,I am?
0,145,14,JACK,You are.
0,145,14,SAM,Sorry.
0,145,14,JACK,What's his name?
0,145,14,SAM,No one.
0,145,14,JACK,Humming.
0,145,14,SAM,Pete.
0,145,14,JACK,Pete?
0,145,14,SAM,"Pete Shannahan, he's a cop."
0,145,14,JACK,Speeding again are we?
0,145,14,SAM,"He's from Denver, he's a friend of my brothers."
0,145,14,JACK,Set-up.
0,145,14,SAM,"Pathetic, I know."
0,145,14,JACK,"No, it's great."
0,145,14,SAM,Really?
0,145,14,JACK,Isn't it?
0,145,14,SAM,Well it's not serious or anything.
0,145,14,JACK,And yet it is humworthy.
0,145,14,SAM,But Sir..
0,145,14,JACK,But Carter it's none of my.. business. I'm just happy that you're happy about something else then.. quarks.
0,145,15,JACK,Not bad with quarks huh?
0,145,15,SAM,Excellent.
0,145,15,JACK,A bit uncomfortable isn't it?
0,145,15,SAM,"Yeah, a bit."
0,145,16,JACK,Good luck.
0,145,16,SAM,Thank you Sir.
0,145,19,SARAH,Good morning.
0,145,19,DANIEL,"Oh'.. hello. I'm sorry, I didn't hear you come in. I mean um'.. how are you?"
0,145,19,SARAH,Fine.
0,145,19,DANIEL,"Yeah, you settling in?"
0,145,19,SARAH,"Well except for want of a decent cup of tea, I'm in heaven."
0,145,19,DANIEL,Good. It's good to hear.
0,145,19,SARAH,"You know, I must have read everything you've ever published."
0,145,19,DANIEL,Everything?
0,145,19,SARAH,Yes.
0,145,19,DANIEL,What a waste of time.
0,145,19,SARAH,"Please, your theories on the Hikish ruling dynasty are truly groundbreaking, if a little audacious. It was quite inspiring. In fact I referenced them in my doctoral thesis at Cambridge."
0,145,19,DANIEL,You must have failed.
0,145,19,SARAH,I just hope that I can live up to such talented company.
0,145,19,DANIEL,Well if you're here then you have.. you are..
0,145,19,SARAH,"Stop, the flattery is overwhelming."
0,145,20,SARAH,I should let you continue.
0,145,20,DANIEL,"Yeah, I am gonna' continue.. you know I this good place for coffee. No, I'm sure they serve tea."
0,145,20,SARAH,"I'd like that, Doctor Jackson."
0,145,20,DANIEL,Daniel.
0,145,20,SARAH,Daniel. You know I can't tell you how much I have looked forward to being here with you. Being able to pick your brain.
0,145,22,SAM,That was great.
0,145,22,PETE,"Yeah, it was okay. I mean the company was fine."
0,145,22,SAM,"Oh' come on, how can you not like 'Singing In The Rain?'"
0,145,22,PETE,I guess I've always been more of a Fred Astair fan.
0,145,22,SAM,It's a classic.
0,145,22,PETE,"Woah, woah there lady. I believe the term classic is reserved for the likes of The French Connection, Dirty Harry, Serpico."
0,145,22,SAM,Cop movies.
0,145,22,PETE,What's your point?
0,145,22,SAM,This was romantic.
0,145,22,PETE,Watching a man dance around in the rain with an umbrella?
0,145,22,SAM,Just because there were no guns or car chases.
0,145,22,PETE,Or nudity.
0,145,22,SAM,"Yeah, well your chances of that are slim to none now."
0,145,22,PETE,Have I ever told you what a good dancer I am?
0,145,23,PETE,You know my case down here wraps up tomorrow.
0,145,23,SAM,Does that mean you're heading back to Denver?
0,145,23,PETE,Actually I called my Captain and said I don't care if crime is running rampant up there.. I met this woman. This amazing person.. and we've got this thing going on.
0,145,23,SAM,And what did he say?
0,145,23,PETE,Get your ass back here or you're fired.
0,145,23,SAM,Too bad.
0,145,23,PETE,I'm lying. I told him I'm taking two weeks vacation. Truth is.. Colorado Springs is very.. underrated.
0,145,24,SAM,Pete..
0,145,24,PETE,And it was going so well.
0,145,24,SAM,It is.
0,145,24,PETE,But..?
0,145,24,SAM,It's getting late.
0,145,24,PETE,It's seven o'clock.
0,145,24,SAM,I have to get up really early.
0,145,24,PETE,To go to work?
0,145,24,SAM,Right..
0,145,24,PETE,"Which involves long arduous hours of you looking into a telescope. Sam, have I mentioned I'm a cop? I interrogate people for a living."
0,145,24,SAM,Are you saying you don't believe me?
0,145,24,PETE,Is this all going too fast for you? Because I can back off........ Give you 5 or 10 minutes.
0,145,25,PETE,I'll call you.
0,145,25,SAM,Right..
0,145,25,PETE,Have I left yet..?
0,145,26,PETE,It came from my legs.
0,145,29,DANIEL,Thank you.
0,145,30,SARAH,"A little human contact first, if you please."
0,145,31,SARAH,Was that so hard?
0,145,31,DANIEL,I'll live.
0,145,31,SARAH,You've been here all night haven't you?
0,145,31,DANIEL,"What, is it morning already?"
0,145,31,SARAH,I've got something for you.
0,145,32,DANIEL,How'd you get that?
0,145,32,SARAH,It was found during an expedition in the Rocko last month. An associate of mine sent it to me for analysis. No one's quite sure what to make of it. I took the liberty of running a carbon dating. It's over ten thousand years old.
0,145,32,DANIEL,That's impossible.
0,145,32,SARAH,"The lack of writing, and the pyramids themselves, the inconclusive findings on several of the artifacts found at the Henderson dig.."
0,145,32,DANIEL,Are you saying that this proves once and for all that there existed a language on Earth that pre-dates all hieroglyphics?
0,145,32,SARAH,I thought you might enjoy the challenge.
0,145,33,SARAH,Daniel..?
0,145,33,DANIEL,I recognize this.
0,145,33,SARAH,How could you?
0,145,33,DANIEL,"Well believe it or not, I believe Latin is a derivative; we can use it as a reference point."
0,145,33,SARAH,"Daniel, how could you possibly know that?"
0,145,33,DANIEL,I don't know.. I just do.
0,145,34,DANIEL,This makes no sense.
0,145,34,SAM,Maybe you should eat something.
0,145,34,DANIEL,"Did I mention that in the dream, the table was written in Ancient, and that I could read ancient?"
0,145,34,SAM,Well's that's not so odd considering you can do that when you're awake.
0,145,34,TEAL'C,Perhaps you are attempting to reveal something to yourself.
0,145,34,DANIEL,Like..
0,145,34,SAM,Like something from when you were ascended.
0,145,34,TEAL'C,Like you prior vision of Bray'tac and Ry'ak in danger.
0,145,34,SAM,The tablet sounds a lot like the one you found when you were on Abydos.
0,145,34,TEAL'C,It could lead to the lost city of the ancients.
0,145,34,DANIEL,You think that somehow I know the location of The Lost City and I don't remember?
0,145,34,TEAL'C,"If you have the dream again, perhaps you should translate the tablet."
0,145,37,SARAH,I thought you might need a break.
0,145,37,DANIEL,"Wow, this is really nice. I don't really deserve you.. do I."
0,145,37,SARAH,No.. hungry?
0,145,37,DANIEL,Actually I can't remember the last time I ate.
0,145,37,SARAH,How's it going?
0,145,37,DANIEL,"I'm so close, I think I found a basic structure to the whole thing."
0,145,37,SARAH,Really?
0,145,37,DANIEL,"Yeah, it's about guidance. At first I thought that was script for some sense of spiritual guidance but I was wrong about that. Here."
0,145,38,DANIEL,"Look, something about a starting point, a place of origin. Steps of a great journey leading to.."
0,145,38,SARAH,What? Leading to what?
0,145,38,DANIEL,"A city. A place of great power. It's a map, telling us how to find a city where an ancient race of humans once lived."
0,145,41,DANIEL,"See I know what the tablet is supposed to say, I just can't seem to finish translating it."
0,145,41,TEAL'C,"Perhaps the location of The Lost City was not the answer in your mind that you were searching for after all. Since I now require sleep, I have developed an interest in the concept of dreams. There is much research to study on the matter."
0,145,41,DANIEL,"Okay Sigmund, what are my dreams about?"
0,145,41,TEAL'C,"Since your friend Sarah was taken as a host by Osiris, you have been unable to save her. Perhaps that is the focus of your sub-conscious desires."
0,145,41,DANIEL,You think something I knew while I was ascended could help?
0,145,41,TEAL'C,Most often dreams are the minds way of dealing with desires that cannot be fulfilled.
0,145,41,DANIEL,So basically I'm never going to get another good nights sleep ever again.
0,145,41,TEAL'C,"With all of your past experiences Daniel Jackson, I do not know how you have slept well before now."
0,145,41,DANIEL,"Thank you Teal'c, this session has been disturbing on many levels."
0,145,43,SAM,Up enough?
0,145,43,DANIEL,
