Season,Episode,Scene,Character,Line
0,11,0,STARGATE SG1,Episode 112
0,11,0,"""FIRE AND WATER""",By Katharyn Michaelian Powers Harriman enters Hammonds Office
0,11,0,HARRIMAN,"Readouts on P8X-362, looks good, especially the mineral scans."
0,11,0,HAMMOND,I'll pass this on to SG-4 they'll be geared up and ready to for departure at 1100 hours. Thank you Sergeant.
0,11,1,TECH,"Off world activation, Repeat Off world activation!"
0,11,2,HAMMOND,Is there anyone due back?
0,11,2,HARRIMAN,No Sir.
0,11,2,TECH,"Incoming traveler, repeat incoming traveler!"
0,11,2,TECH,"All defense teams, stand by!"
0,11,2,HARRIMAN,Looks like SG-1 sir.
0,11,2,HAMMOND,Open the Iris. Get a medical team down there!
0,11,2,HARRIMAN,Medical team to the Stargate room! Medical team to the Stargate room!
0,11,3,HAMMOND,"Stand down. Colonel O'Neill, SG-1 couldn't have been deployed more them three hours ago, what happened?"
0,11,4,JANET,"Colonel look at me, look at me! They're in shock, get them to the infirmary!"
0,11,4,.HAMMOND,Colonel? Where's Dr Jackson?
0,11,4,TEAL'C,"""Daniel Jackson."
0,11,4,SAM,"He didn't make it, Sir."
0,11,4,JACK,"Daniel's dead, sir."
0,11,6,JANET,"Alright, I want a complete analysis of these uniforms, see if there is any form of contamination."
0,11,6,TECH,Yes.
0,11,7,JANET,What have we got?
0,11,7,SAM,He's gone isn't he? Why can't I stop shaking?
0,11,7,JANET,"Your still in shock, Captain. It's alright. You'll be alright. Can I get another warm blanket here, please?I want you to take some slow deep breaths for me.You want to tell me what happened?"
0,11,7,SAM,"He screamed, and there was this fire, and then he...he called out for help, and the he screamed,and then he was gone! He was just"
0,11,8,JANET,"It's alright, were going to give you a sedative now so you can rest.Nurse?"
0,11,9,TEAL'C,I do not wish this done.
0,11,9,JACK,"Relax Teal'c, there just trying to take your blood pressure"
0,11,9,JANET,"It's alright, it can wait for now. Teal'c, you can go change if you want to. Colonel, any pain? Headache?"""
0,11,9,JACK,No.
0,11,9,JANET,Can I get you to look straight ahead please?
0,11,10,JACK,What!What is that?
0,11,10,JANET,"It's a pen light. I'm sorry, you must be photosensitive."
0,11,10,JACK,You think?
0,11,10,JANET,"It's alright Colonel, we can do this after the debriefing, or even tomorrow."
0,11,10,JACK,Thank you.
0,11,10,JANET,Okay.
0,11,10,JACK,Thank you.
0,11,10,TEAL'C,We went thought the Stargate at precisely 0700 this morning. The world we found on the other side appeared to be uninhibited.
0,11,11,HAMMOND,So there was no immediate sign of danger.
0,11,11,SAM,"There were these holes,volcanic gas. I took some soil sample to test for minerals. Daniel."
0,11,11,HAMMOND,Take your time.
0,11,11,JACK,"He said, he said, Colonel, help me.And then he was gone."
0,11,11,HAMMOND,Gone?
0,11,11,JACK,"Engulfed in fire, sir."
0,11,11,HAMMOND,"There was nothing you could have done, Colonel."
0,11,11,JACK,"No, I swear to God, I tried to get to him, but the heat. It blasted towards us."
0,11,11,HAMMOND,And what did you do then?
0,11,11,JACK,"There was a body of water nearby, it was like a, lake, or sea, maybe. We all submerged ourselves, that's what saved us."
0,11,11,HAMMOND,And by then?
0,11,11,JACK,"By then Daniel was gone, there was nothing nothing left sir. I ordered the team to evacuate."
0,11,11,HAMMOND,We'll send a team through to recover to body.
