Season,Episode,Scene,Character,Line
0,132,0,STARGATE SG1,Episode 702
0,132,0,"""HOMECOMING""",By Joseph Mallozzi & Paul Mullie SGC - 'Gate Room The 'gate is spinning up. The alarm klaxons are blaring.
0,132,0,DAVIS,"Receiving IDC, sir. It's SG-1."
0,132,0,HAMMOND,"Open the iris. Hammond walks down to the 'gate room. The iris opens and after a few seconds, Sam and Jack step through the 'gate, along with a couple of others."
0,132,0,HAMMOND,"Colonel, Major..."
0,132,0,CARTER,"Our mission objective was a success, sir. Anubis's new weapon has been neurtralized."
0,132,0,HAMMOND,Well done. What about Jonas and Dr. Jackson?
0,132,0,JACK,Still on the ship.
0,132,0,CARTER,Anubis went into hyper-space before we could do anything.
0,132,0,HAMMOND,Do we have any idea where they went?
0,132,0,CARTER,"No, sir."
0,132,1,ANUBIS,You appear to be unharmed by the mind probe.
0,132,1,JONAS,"*Scoffs* I appreciate the concern. You seem...calm, considering some lowly humans just put a serious crimp in your plans for galactic domination."
0,132,1,ANUBIS,"Your insolence amuses me. I've learned many valuable things from you, Jonas Quinn. I now know Dr. Jackson accompanied you aboard this ship."
0,132,1,JONAS,Do you know where he is?
0,132,1,ANUBIS,He continues to elude our sensors...but his time is running out.
0,132,1,JONAS,Nothing you learn from me is going to help you.
0,132,1,ANUBIS,"Oh, we will see about that. Have a look out the window. Jonas turns to look out the window. He sees a lot of what appear to be clouds, but the view is obscured by white mist."
0,132,1,JONAS,"We, uh...dropped out of hyperspace."
0,132,1,ANUBIS,I'm eager to find out more about this powerful variation of Naquadah discovered on your planet. I believe you call it Naquadria.
0,132,1,JONAS,Where are we?
0,132,1,ANUBIS,"Welcome home, Jonas Quinn. We see an external view of Kelowna. The camera pans up slightly and the clouds part to reveal Anubis' ship is hovering over the city."
0,132,1,*NOTE,I'm thinking this is where they'll insert opening credits when they break these episodes up.
0,132,2,HAMMOND,"We just receive a report from Tok'ra intelligence. So far, they have no information on the whereabouts of Anubis' ship."
0,132,2,JACK,What about Teal'c?
0,132,2,HAMMOND,We haven't heard anything. We can only assume he's still with Yu's fleet.
0,132,2,CARTER,Any idea why the didn't show?
0,132,2,JACK,I could make a guess...
0,132,2,HAMMOND,You think Yu hung us out to dry.
0,132,2,JACK,"I'm not going to touch that, sir."
0,132,2,CARTER,I don't think he would have made a deal with Anubis...not with their history.
0,132,2,JACK,Trust a Goa'uld...this is what you get.
0,132,2,HAMMOND,"I understand how you feel, Colonel, but I approved this operation because I believed it was our best chance to deal Anubis a crippling blow."
0,132,2,JACK,"Yes, sir. We hear the Stargate start spinning and the alarms start blaring."
0,132,2,DAVIS,Unscheduled off-world activation. All three head down to the control room as the worm hole is established.
0,132,2,DAVIS,"We're receiving a radio signal, sir."
0,132,2,DREYLOCK,This is Ambassador Dreylock of the Kelownan High Council. Please respond.
0,132,2,HAMMOND,This is General Hammond of Stargate Command.
0,132,2,DREYLOCK,We request immediate assistance. We are under attack.
0,132,2,HAMMOND,"We've been over this, Ambassador. We can't interfere in the internal affairs of your planet."
0,132,2,DREYLOCK,You don't understand. We are under attack from a Goa'uld. He calls himself Anubis.
0,132,3,JACK,Oy.
0,132,4,TEAL'C,Why have I been detained? Lord Yu is without honor. This comment prompts the Jaffa with the First Prime to power up his staff weapon and aim it at Teal'c. JAFFA: Shol'va!
0,132,4,YFP,"Jaffa! Kree, Jel-na."
0,132,4,TEAL'C,We had an agreement.
0,132,4,YFP,You have not been betrayed...not deliberately.
0,132,4,TEAL'C,I do not understand.
0,132,4,YFP,My master is not well. He spends most of his time in the sarcophagus. He is there even now.
0,132,4,TEAL'C,Why does he not take another host?
0,132,4,YFP,I believe he has reached the point where he is incapable. Lord Yu is the oldest of the system lords. He has reigned for countless centuries...but now I'm beginning to fear that...even gods cannot live forever.
0,132,4,TEAL'C,Lord Yu is not a god.
0,132,4,YFP,There was a time I would have struck you down for speaking those words.
0,132,4,TEAL'C,But now?
0,132,4,YFP,"He was convinced that Anubis was in the Chodawa system...and even though I knew this was not the case, I could not contradict him."
0,132,4,TEAL'C,But you have seen that Lord Yu can make mistakes.
0,132,4,YFP,"He's become increasingly paranoid...and confused. He speaks to himself, but his words make no sense...and he forgets key details...of our attack plans. And grows angry when I remind him."
0,132,4,TEAL'C,"If what you say is true, you and your Jaffa are in grave danger. You must do something."
0,132,4,YFP,I cannot betray him. I have devoted my life to his service.
0,132,4,TEAL'C,"If this continues, Lord Yu's empire will fall. Millions of Jaffa will die. Lord Yu will be remembered as a fool. What meaning will your life have then?"
0,132,5,CMDR,Have they agreed to help us?
0,132,5,DREYLOCK,Not yet.
0,132,6,DREYLOCK,"Colonel O'Neill, Major Carter..."
0,132,6,CARTER,"Ambassador, Commander..."
0,132,6,DREYLOCK,Thank you for coming.
0,132,6,JACK,"What's going on, kids?"
0,132,6,CMDR,A ship is hovering over the city. Alien troops have already taken the capitol building as well as other key positions.
0,132,6,CARTER,"Where are we, exactly?"
0,132,6,CMDR,This bunker is several hundred feet below an army base on the outskirts of the city.
0,132,6,CARTER,The communicator should work. It was designed to transmit from Tok'ra tunnels.
0,132,6,DREYLOCK,I don't understand.
0,132,6,CARTER,We believe...two of our people may be on board that ship. One being Jonas Quinn. Jack takes the radio from Sam and walks a short distance away to try it out.
0,132,6,JACK,"Daniel? Daniel, come in...it's O'Neill."
0,132,6,DANIEL,Jack?
0,132,6,JACK,What's your situation?
0,132,6,DANIEL,I'm hiding. What's yours?
0,132,6,JACK,Carter and I are on the planet.
0,132,6,DANIEL,"You're gonna have to be a little more specific, Jack. I haven't had a chance to look out a window lately."
0,132,6,JACK,You're hovering over Jonas's homeworld.
0,132,6,DANIEL,Why?
0,132,6,JACK,I wish I knew. Are you in any...immediate danger?
0,132,6,DANIEL,"Ah, depends on what you mean by immediate."
0,132,6,JACK,Daniel...
0,132,6,DANIEL,I'm fine. I got a location on Jonas's cell from the ship's computer. I'm on my way there right now. I've just got a...couple of problems.
0,132,6,JACK,Like what?
0,132,6,DANIEL,"Well, I'm not sure how to shut off the force field protecting his cell yet."
0,132,6,JACK,You said a couple?
0,132,6,DANIEL,"Yeah, actually, I'm a little lost at the moment. And I've only got about, uh, three hours left before the Tok'ra Isotope wears off and I'm visible to the ship's sensors."
0,132,6,JACK,"So, business as usual then, huh?"
0,132,6,DANIEL,I don't know. Is it?
0,132,6,JACK,"Yes, we do this kind of thing all the time. DANIEL: Oh, well, good. That's- that's comforting, then."
0,132,7,YFP,This is a mistake.
0,132,7,TEAL'C,"Lord Yu can no longer be permitted to command the opposition to Anubis. His Jaffa will follow your orders in his name, but others will not. And we need the combined force of the system lords."
0,132,7,YFP,None of them can be trusted.
0,132,7,TEAL'C,"Nonetheless, one must be chosen. A signal is heard in the background. Yu's First Prime turns to see what it is."
0,132,7,YFP,The signal is coming through. We see Ba'al on the main screen.
0,132,7,BA'AL,What is the meaning of this?
0,132,7,YFP,Lord Ba'al...
0,132,7,BA'AL,Where is your master? Why do you allow this...Shol'va to appear before me?
0,132,7,TEAL'C,I am here to present an offer.
0,132,7,BA'AL,I will not listen to the words of a traitor.
0,132,7,TEAL'C,Then you will miss an opportunity to rid yourself of Anubis forever. Ba'al appears to reconsider.
0,132,8,CMDR,"When the ship appeared, we were caught completely off-guard. There was widespread panic. Before we even knew what was happening, most of the High Council had been taken hostage. When we wouldn't give into his demands, Anubis had the First Minister executed. He also fired a volley into our industrial sector, destroying several factories and killing many innocent citizens. After that...we gave him what he wanted."
0,132,8,JACK,Which was?
0,132,8,CMDR,Naquadria...our entire stockpile.
0,132,8,DREYLOCK,"Commander, we're receiving a transmission from the surface."
0,132,8,CMDR,Excuse me a moment. Jack and Sam are left to discuss the situation in private and the Commander and the Ambassador attend to their message.
0,132,8,CARTER,Anubis must have used that mind probe on Jonas. That's how he found out about the Naquadria.
0,132,8,JACK,"Well, if he did, he knows the stuff only works half the time."
0,132,8,CARTER,Just because we haven't been able to establish a stable power output doesn't mean he won't. And if he does...
0,132,8,JACK,"Dada, D-Daaa...Dut, dut. The background music sort of echoes his hum."
0,132,9,YFP,"The truth is, my master is no longer fit to lead the combined forces of the system lords."
0,132,9,BA'AL,How dare you judge your god. The Shol'va has poisoned your mind.
0,132,9,TEAL'C,"Clearly, Lord Ba'al is not interested."
0,132,9,YFP,We should contact one of the other system lords.
0,132,9,TEAL'C,Hm-mm. Perhaps Bastet.
0,132,9,YFP,Mm-hmm.
0,132,9,BA'AL,"If I assume command, how can I be assured of the loyalty of Yu's troops?"
0,132,9,YFP,They will follow me in his name.
0,132,9,BA'AL,And will you obey me?
0,132,9,YFP,The destruction of Anubis is in my master's best interest. I will support any action that lead to this goal.
0,132,9,TEAL'C,"If you are both in agreement, I must contact the Tau'ri to make the final arrangements"
0,132,9,BA'AL,Then do so.
0,132,9,TEAL'C,Take me to the nearest Stargate.
0,132,10,CARTER,"Commander, you said you gave Anubis your entire stockpile of Naquadria?"
0,132,10,CMDR,That's correct.
0,132,10,CARTER,"So, if he got what he wanted, why is he still here?"
0,132,10,CMDR,I have no idea. We've just learned his men have been rounding up archeaologists from the Academy of Sciences.
