Season,Episode,Scene,Character,Line
0,101,0,STARGATE SG1,Episode 515
0,101,0,"""SUMMIT""",By Joseph Mallozzi & Paul Mullie
0,101,0,TECH DAVIS,Unauthorised off world activation.
0,101,2,TECH DAVIS,"Receiving IDC transmission, sir. It's the Tok'ra."
0,101,2,HAMMOND,Open the iris.
0,101,2,O'NEILL,"Oh, here we go."
0,101,4,HAMMOND,Ren-al.
0,101,4,REN-AL,General Hammond.
0,101,4,HAMMOND,This is SG1.
0,101,4,REN-AL,I am familiar with all your exploits. Your father Jacob sends his regards.
0,101,4,CARTER,How is he?
0,101,4,REN-AL,"On a mission at the moment, which is the reason I am here. There is a serious situation developing regarding the System Lords."
0,101,4,HAMMOND,Briefing room.
0,101,5,O'NEILL,"It's always suicide mission this, save the planet that. No one ever just stops by to say Hi any more."
0,101,6,REN-AL,The deaths of Cronus and Apophis created a power vacuum that the remaining System Lords have been trying to exploit. Over the past several months they have suffered heavy losses and expended an enormous amount of resources fighting amongst themselves.
0,101,6,O'NEILL,Let the good times roll.
0,101,6,REN-AL,Unfortunately the good times may be coming to an end. They've declared a truce. And now it looks as if they are going to have a meeting to discuss the establishment of a new order.
0,101,6,HAMMOND,So you want to stop them?
0,101,6,REN-AL,Quite the opposite actually. We want them to meet. It'll give us the rare opportunity to strike against all of them at once.
0,101,6,CARTER,You're talking about taking out the entire Goa'uld leadership?
0,101,6,REN-AL,We are.
0,101,6,O'NEILL,Welcome to the dark side.
0,101,6,REN-AL,This has always been part of our long-term plan. We just weren't quite prepared for the opportunity to present itself so quickly.
0,101,6,DANIEL,Where exactly is this meeting taking place?
0,101,6,REN-AL,"A space station in the Hasara system. It is considered neutral territory. Security will be tight, no weapons will be permitted on board and access will be by cargo ship only."
0,101,6,O'NEILL,Defences?
0,101,6,REN-AL,Inpenetrable.
0,101,6,TEAL'C,Could we possibly gain entrance on one of the cargo ships?
0,101,6,REN-AL,They'll be scanned on their approach to the station.
0,101,6,O'NEILL,Okay. Let's hear it.
